Entry ID,[Filter],[EC ID],[EC JP Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
300,*,130,Bleigock,0,Branch,37,Turn ≥ 5,800,Go to 800
400,*,130,Bleigock,0,Branch,50,Used S-Move?,700,Go to 700
500,*,130,Bleigock,0,Branch,12,Turn 2,2200,Go to 2200
600,*,130,Bleigock,0,Branch,27,Rating 70%,2200,Go to 2200
700,*,130,Bleigock,0,Branch,30,Always,2000,Go to 2000
800,*,130,Bleigock,0,Branch,50,Used S-Move?,1600,Go to 1600
900,*,130,Bleigock,0,Branch,57,Any PC Has Strengthen?,1300,Go to 1300
1000,*,130,Bleigock,0,Branch,27,Rating 70%,2200,Go to 2200
1100,*,130,Bleigock,0,Branch,25,Rating 50%,2100,Go to 2100
1200,*,130,Bleigock,0,Branch,30,Always,1900,Go to 1900
1300,*,130,Bleigock,0,Branch,27,Rating 70%,2100,Go to 2100
1400,*,130,Bleigock,0,Branch,25,Rating 50%,2200,Go to 2200
1500,*,130,Bleigock,0,Branch,30,Always,1900,Go to 1900
1600,*,130,Bleigock,0,Branch,27,Rating 70%,1900,Go to 1900
1700,*,130,Bleigock,0,Branch,25,Rating 50%,2100,Go to 2100
1800,*,130,Bleigock,0,Branch,30,Always,2200,Go to 2200
1900,*,130,Bleigock,1,Action,550,Attack,2,Random PC
2000,*,130,Bleigock,1,Action,550,Attack,3,PC w/ Most HP
2100,*,130,Bleigock,1,Action,183,フロストブレス,-1,None
2200,*,130,Bleigock,1,Action,25,毒ゲロ,-1,None
100,*,131,Executioner,0,Branch,66,ECs Alive = 3,400,Go to 400
200,*,131,Executioner,0,Branch,50,Used S-Move?,400,Go to 400
300,*,131,Executioner,0,Branch,27,Rating 70%,1400,Go to 1400
400,*,131,Executioner,0,Branch,24,Rating 40%,1200,Go to 1200
500,*,131,Executioner,0,Branch,62,PCs Alive = 1,800,Go to 800
600,*,131,Executioner,0,Branch,63,PCs Alive = 2,800,Go to 800
700,*,131,Executioner,0,Branch,24,Rating 40%,1500,Go to 1500
800,*,131,Executioner,0,Branch,24,Rating 40%,1600,Go to 1600
900,*,131,Executioner,0,Branch,16,Has Silence?,1100,Go to 1100
1000,*,131,Executioner,0,Branch,26,Rating 60%,1700,Go to 1700
1100,*,131,Executioner,0,Branch,30,Always,1300,Go to 1300
1200,*,131,Executioner,1,Action,550,Attack,2,Random PC
1300,*,131,Executioner,1,Action,551,Guard,-1,None
1400,*,131,Executioner,1,Action,11,キャノンボール,2,Random PC
1500,*,131,Executioner,1,Action,11,キャノンボール,3,PC w/ Most HP
1600,*,131,Executioner,1,Action,251,ブロードソニック,2,Random PC
1700,*,131,Executioner,1,Action,533,ボルティ,2,Random PC
100,*,132,Galcian,0,Branch,1,HP < 50%,1300,Go to 1300
200,*,132,Galcian,0,Branch,11,Turn 1,700,Go to 700
300,*,132,Galcian,0,Branch,12,Turn 2,700,Go to 700
400,*,132,Galcian,0,Branch,25,Rating 50%,900,Go to 900
500,*,132,Galcian,0,Branch,26,Rating 60%,1000,Go to 1000
600,*,132,Galcian,0,Branch,30,Always,1100,Go to 1100
700,*,132,Galcian,0,Branch,25,Rating 50%,900,Go to 900
800,*,132,Galcian,0,Branch,30,Always,1200,Go to 1200
900,*,132,Galcian,1,Action,550,Attack,2,Random PC
1000,*,132,Galcian,1,Action,518,ジェデス,-1,None
1100,*,132,Galcian,1,Action,534,ボルテス,2,Random PC
1200,*,132,Galcian,1,Action,24,デヴォルヴェール,-1,None
1300,*,132,Galcian,1,Action,509,サプローネ,22,Self
100,*,133,Royal Guard,0,Branch,1,HP < 50%,1000,Go to 1000
200,*,133,Royal Guard,0,Branch,66,ECs Alive = 3,600,Go to 600
300,*,133,Royal Guard,0,Branch,54,ECs Alive ≤ 3,500,Go to 500
400,*,133,Royal Guard,0,Branch,30,Always,600,Go to 600
500,*,133,Royal Guard,0,Branch,38,Any EC HP < 50%,1400,Go to 1400
600,*,133,Royal Guard,0,Branch,17,ECs Alive = 1,2800,Go to 2800
700,*,133,Royal Guard,0,Branch,66,ECs Alive = 3,1800,Go to 1800
800,*,133,Royal Guard,0,Branch,54,ECs Alive ≤ 3,2200,Go to 2200
900,*,133,Royal Guard,0,Branch,30,Always,1800,Go to 1800
1000,*,133,Royal Guard,0,Branch,32,Used Sacri Spells ≥ 2,1200,Go to 1200
1100,*,133,Royal Guard,0,Branch,25,Rating 50%,4100,Go to 4100
1200,*,133,Royal Guard,0,Branch,25,Rating 50%,3900,Go to 3900
1300,*,133,Royal Guard,0,Branch,23,Rating 30%,4100,Go to 4100
1400,*,133,Royal Guard,0,Branch,31,Used Sacri Spells ≥ 1,1600,Go to 1600
1500,*,133,Royal Guard,0,Branch,25,Rating 50%,4000,Go to 4000
1600,*,133,Royal Guard,0,Branch,23,Rating 30%,4000,Go to 4000
1700,*,133,Royal Guard,0,Branch,30,Always,600,Go to 600
1800,*,133,Royal Guard,0,Branch,24,Rating 40%,3700,Go to 3700
1900,*,133,Royal Guard,0,Branch,49,Used Spell?,2100,Go to 2100
2000,*,133,Royal Guard,0,Branch,22,Rating 20%,4200,Go to 4200
2100,*,133,Royal Guard,0,Branch,30,Always,3900,Go to 3900
2200,*,133,Royal Guard,0,Branch,25,Rating 50%,3700,Go to 3700
2300,*,133,Royal Guard,0,Branch,49,Used Spell?,2500,Go to 2500
2400,*,133,Royal Guard,0,Branch,25,Rating 50%,4300,Go to 4300
2500,*,133,Royal Guard,0,Branch,31,Used Sacri Spells ≥ 1,2700,Go to 2700
2600,*,133,Royal Guard,0,Branch,24,Rating 40%,4000,Go to 4000
2700,*,133,Royal Guard,0,Branch,30,Always,3900,Go to 3900
2800,*,133,Royal Guard,0,Branch,49,Used Spell?,3300,Go to 3300
2900,*,133,Royal Guard,0,Branch,23,Rating 30%,3800,Go to 3800
3000,*,133,Royal Guard,0,Branch,27,Rating 70%,4300,Go to 4300
3100,*,133,Royal Guard,0,Branch,26,Rating 60%,3900,Go to 3900
3200,*,133,Royal Guard,0,Branch,30,Always,4000,Go to 4000
3300,*,133,Royal Guard,0,Branch,25,Rating 50%,3800,Go to 3800
3400,*,133,Royal Guard,0,Branch,24,Rating 40%,4300,Go to 4300
3500,*,133,Royal Guard,0,Branch,26,Rating 60%,3900,Go to 3900
3600,*,133,Royal Guard,0,Branch,30,Always,4000,Go to 4000
3700,*,133,Royal Guard,1,Action,550,Attack,2,Random PC
3800,*,133,Royal Guard,1,Action,550,Attack,4,PC w/ Least HP
3900,*,133,Royal Guard,1,Action,19,反撃の構え,-1,None
4000,*,133,Royal Guard,1,Action,506,サプラ,7,EC w/ Least HP
4100,*,133,Royal Guard,1,Action,506,サプラ,22,Self
4200,*,133,Royal Guard,1,Action,533,ボルティ,2,Random PC
4300,*,133,Royal Guard,1,Action,533,ボルティ,23,Aika
100,*,134,Rokwyrm,0,Branch,1,HP < 50%,1700,Go to 1700
200,*,134,Rokwyrm,0,Branch,17,ECs Alive = 1,1000,Go to 1000
300,*,134,Rokwyrm,0,Branch,14,Turn 4,1000,Go to 1000
400,*,134,Rokwyrm,0,Branch,37,Turn ≥ 5,1000,Go to 1000
500,*,134,Rokwyrm,0,Branch,25,Rating 50%,2500,Go to 2500
600,*,134,Rokwyrm,0,Branch,50,Used S-Move?,900,Go to 900
700,*,134,Rokwyrm,0,Branch,12,Turn 2,2500,Go to 2500
800,*,134,Rokwyrm,0,Branch,13,Turn 3,2500,Go to 2500
900,*,134,Rokwyrm,0,Branch,30,Always,2300,Go to 2300
1000,*,134,Rokwyrm,0,Branch,50,Used S-Move?,1200,Go to 1200
1100,*,134,Rokwyrm,0,Branch,27,Rating 70%,2400,Go to 2400
1200,*,134,Rokwyrm,0,Branch,24,Rating 40%,2500,Go to 2500
1300,*,134,Rokwyrm,0,Branch,26,Rating 60%,2300,Go to 2300
1400,*,134,Rokwyrm,0,Branch,62,PCs Alive = 1,2300,Go to 2300
1500,*,134,Rokwyrm,0,Branch,63,PCs Alive = 2,2300,Go to 2300
1600,*,134,Rokwyrm,0,Branch,30,Always,2400,Go to 2400
1700,*,134,Rokwyrm,0,Branch,62,PCs Alive = 1,2100,Go to 2100
1800,*,134,Rokwyrm,0,Branch,25,Rating 50%,2400,Go to 2400
1900,*,134,Rokwyrm,0,Branch,24,Rating 40%,2500,Go to 2500
2000,*,134,Rokwyrm,0,Branch,30,Always,2300,Go to 2300
2100,*,134,Rokwyrm,0,Branch,23,Rating 30%,2400,Go to 2400
2200,*,134,Rokwyrm,0,Branch,24,Rating 40%,2500,Go to 2500
2300,*,134,Rokwyrm,1,Action,550,Attack,2,Random PC
2400,*,134,Rokwyrm,1,Action,0,火山弾乱舞,-1,None
2500,*,134,Rokwyrm,1,Action,1,石化灰噴霧,13,PC w/o Stone
100,*,136,Antonio 2,0,Branch,1,HP < 50%,1200,Go to 1200
200,*,136,Antonio 2,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,1200,Go to 1200
300,*,136,Antonio 2,0,Branch,12,Turn 2,1200,Go to 1200
400,*,136,Antonio 2,0,Branch,13,Turn 3,1200,Go to 1200
500,*,136,Antonio 2,0,Branch,50,Used S-Move?,1000,Go to 1000
600,*,136,Antonio 2,0,Branch,62,PCs Alive = 1,1000,Go to 1000
700,*,136,Antonio 2,0,Branch,63,PCs Alive = 2,1000,Go to 1000
800,*,136,Antonio 2,0,Branch,22,Rating 20%,1400,Go to 1400
900,*,136,Antonio 2,0,Branch,30,Always,1500,Go to 1500
1000,*,136,Antonio 2,0,Branch,27,Rating 70%,1400,Go to 1400
1100,*,136,Antonio 2,0,Branch,30,Always,1500,Go to 1500
1200,*,136,Antonio 2,0,Branch,62,PCs Alive = 1,1000,Go to 1000
1300,*,136,Antonio 2,0,Branch,27,Rating 70%,1500,Go to 1500
1400,*,136,Antonio 2,1,Action,550,Attack,2,Random PC
1500,*,136,Antonio 2,1,Action,5,怒雷,2,Random PC
100,*,137,Rik'talish,0,Branch,1,HP < 50%,1600,Go to 1600
200,*,137,Rik'talish,0,Branch,17,ECs Alive = 1,900,Go to 900
300,*,137,Rik'talish,0,Branch,37,Turn ≥ 5,900,Go to 900
400,*,137,Rik'talish,0,Branch,25,Rating 50%,2400,Go to 2400
500,*,137,Rik'talish,0,Branch,50,Used S-Move?,800,Go to 800
600,*,137,Rik'talish,0,Branch,12,Turn 2,2400,Go to 2400
700,*,137,Rik'talish,0,Branch,13,Turn 3,2400,Go to 2400
800,*,137,Rik'talish,0,Branch,30,Always,2900,Go to 2900
900,*,137,Rik'talish,0,Branch,50,Used S-Move?,1100,Go to 1100
1000,*,137,Rik'talish,0,Branch,27,Rating 70%,3000,Go to 3000
1100,*,137,Rik'talish,0,Branch,24,Rating 40%,2400,Go to 2400
1200,*,137,Rik'talish,0,Branch,26,Rating 60%,2900,Go to 2900
1300,*,137,Rik'talish,0,Branch,62,PCs Alive = 1,2900,Go to 2900
1400,*,137,Rik'talish,0,Branch,63,PCs Alive = 2,2900,Go to 2900
1500,*,137,Rik'talish,0,Branch,30,Always,3000,Go to 3000
1600,*,137,Rik'talish,0,Branch,62,PCs Alive = 1,2100,Go to 2100
1700,*,137,Rik'talish,0,Branch,63,PCs Alive = 2,2100,Go to 2100
1800,*,137,Rik'talish,0,Branch,25,Rating 50%,3000,Go to 3000
1900,*,137,Rik'talish,0,Branch,24,Rating 40%,2400,Go to 2400
2000,*,137,Rik'talish,0,Branch,30,Always,2900,Go to 2900
2100,*,137,Rik'talish,0,Branch,23,Rating 30%,3000,Go to 3000
2200,*,137,Rik'talish,0,Branch,24,Rating 40%,2400,Go to 2400
2300,*,137,Rik'talish,0,Branch,30,Always,2900,Go to 2900
2400,*,137,Rik'talish,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,2600,Go to 2600
2500,*,137,Rik'talish,0,Branch,30,Always,2700,Go to 2700
2600,*,137,Rik'talish,0,Branch,24,Rating 40%,3100,Go to 3100
2700,*,137,Rik'talish,0,Branch,25,Rating 50%,3100,Go to 3100
2800,*,137,Rik'talish,0,Branch,30,Always,3200,Go to 3200
2900,*,137,Rik'talish,1,Action,550,Attack,2,Random PC
3000,*,137,Rik'talish,1,Action,2,フェザーティアー,2,Random PC
3100,*,137,Rik'talish,1,Action,7,パニカリング,14,PC w/o Confusion
3200,*,137,Rik'talish,1,Action,8,スリーパリング,16,PC w/o Sleep
100,*,138,Sinistra,0,Branch,17,ECs Alive = 1,1800,Go to 1800
200,*,138,Sinistra,0,Branch,53,Used Engage?,2200,Go to 2200
300,*,138,Sinistra,0,Branch,11,Turn 1,900,Go to 900
400,*,138,Sinistra,0,Branch,12,Turn 2,1200,Go to 1200
500,*,138,Sinistra,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
600,*,138,Sinistra,0,Branch,39,Any EC HP < 25%,1700,Go to 1700
700,*,138,Sinistra,0,Branch,25,Rating 50%,2000,Go to 2000
800,*,138,Sinistra,0,Branch,30,Always,2100,Go to 2100
900,*,138,Sinistra,0,Branch,25,Rating 50%,2300,Go to 2300
1000,*,138,Sinistra,0,Branch,25,Rating 50%,2000,Go to 2000
1100,*,138,Sinistra,0,Branch,30,Always,2100,Go to 2100
1200,*,138,Sinistra,0,Branch,50,Used S-Move?,1400,Go to 1400
1300,*,138,Sinistra,0,Branch,30,Always,1500,Go to 1500
1400,*,138,Sinistra,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,138,Sinistra,0,Branch,30,Always,2100,Go to 2100
1600,*,138,Sinistra,0,Branch,23,Rating 30%,2300,Go to 2300
1700,*,138,Sinistra,0,Branch,21,Rating 10%,2300,Go to 2300
1800,*,138,Sinistra,0,Branch,23,Rating 30%,2000,Go to 2000
1900,*,138,Sinistra,0,Branch,30,Always,2100,Go to 2100
2000,*,138,Sinistra,1,Action,550,Attack,2,Random PC
2100,*,138,Sinistra,1,Action,51,エクスプロア,-1,None
2200,*,138,Sinistra,1,Action,54,デスマリッジ,-1,None
2300,*,138,Sinistra,1,Action,55,エンゲイジ,-1,None
100,*,139,Destra,0,Branch,17,ECs Alive = 1,1800,Go to 1800
200,*,139,Destra,0,Branch,53,Used Engage?,2200,Go to 2200
300,*,139,Destra,0,Branch,12,Turn 2,900,Go to 900
400,*,139,Destra,0,Branch,13,Turn 3,1200,Go to 1200
500,*,139,Destra,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
600,*,139,Destra,0,Branch,39,Any EC HP < 25%,1700,Go to 1700
700,*,139,Destra,0,Branch,25,Rating 50%,2000,Go to 2000
800,*,139,Destra,0,Branch,30,Always,2100,Go to 2100
900,*,139,Destra,0,Branch,25,Rating 50%,2300,Go to 2300
1000,*,139,Destra,0,Branch,25,Rating 50%,2000,Go to 2000
1100,*,139,Destra,0,Branch,30,Always,2100,Go to 2100
1200,*,139,Destra,0,Branch,50,Used S-Move?,1400,Go to 1400
1300,*,139,Destra,0,Branch,30,Always,1500,Go to 1500
1400,*,139,Destra,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,139,Destra,0,Branch,30,Always,2100,Go to 2100
1600,*,139,Destra,0,Branch,23,Rating 30%,2300,Go to 2300
1700,*,139,Destra,0,Branch,21,Rating 10%,2300,Go to 2300
1800,*,139,Destra,0,Branch,23,Rating 30%,2000,Go to 2000
1900,*,139,Destra,0,Branch,30,Always,2100,Go to 2100
2000,*,139,Destra,1,Action,550,Attack,2,Random PC
2100,*,139,Destra,1,Action,53,ブリザーダ,-1,None
2200,*,139,Destra,1,Action,59,デスマリッジ,-1,None
2300,*,139,Destra,1,Action,55,エンゲイジ,-1,None
100,*,140,Ramirez,0,Branch,1,HP < 50%,1400,Go to 1400
200,*,140,Ramirez,0,Branch,11,Turn 1,1000,Go to 1000
300,*,140,Ramirez,0,Branch,12,Turn 2,900,Go to 900
400,*,140,Ramirez,0,Branch,13,Turn 3,800,Go to 800
500,*,140,Ramirez,0,Branch,14,Turn 4,700,Go to 700
600,*,140,Ramirez,0,Branch,24,Rating 40%,1300,Go to 1300
700,*,140,Ramirez,0,Branch,24,Rating 40%,1300,Go to 1300
800,*,140,Ramirez,0,Branch,24,Rating 40%,1300,Go to 1300
900,*,140,Ramirez,0,Branch,24,Rating 40%,1200,Go to 1200
1000,*,140,Ramirez,0,Branch,22,Rating 20%,1200,Go to 1200
1100,*,140,Ramirez,1,Action,550,Attack,2,Random PC
1200,*,140,Ramirez,1,Action,519,ジェドーサ,2,Random PC
1300,*,140,Ramirez,1,Action,43,銀色の光と闇,-1,None
1400,*,140,Ramirez,1,Action,509,サプローネ,22,Self
100,*,141,Vigoro,0,Branch,50,Used S-Move?,500,Go to 500
200,*,141,Vigoro,0,Branch,11,Turn 1,900,Go to 900
300,*,141,Vigoro,0,Branch,14,Turn 4,900,Go to 900
400,*,141,Vigoro,0,Branch,30,Always,1300,Go to 1300
500,*,141,Vigoro,0,Branch,22,Rating 20%,1900,Go to 1900
600,*,141,Vigoro,0,Branch,21,Rating 10%,2000,Go to 2000
700,*,141,Vigoro,0,Branch,25,Rating 50%,1700,Go to 1700
800,*,141,Vigoro,0,Branch,30,Always,1800,Go to 1800
900,*,141,Vigoro,0,Branch,28,Rating 80%,1900,Go to 1900
1000,*,141,Vigoro,0,Branch,21,Rating 10%,2000,Go to 2000
1100,*,141,Vigoro,0,Branch,25,Rating 50%,1700,Go to 1700
1200,*,141,Vigoro,0,Branch,30,Always,1800,Go to 1800
1300,*,141,Vigoro,0,Branch,24,Rating 40%,1900,Go to 1900
1400,*,141,Vigoro,0,Branch,21,Rating 10%,2000,Go to 2000
1500,*,141,Vigoro,0,Branch,25,Rating 50%,1700,Go to 1700
1600,*,141,Vigoro,0,Branch,30,Always,1800,Go to 1800
1700,*,141,Vigoro,1,Action,550,Attack,1,Same PC
1800,*,141,Vigoro,1,Action,550,Attack,21,PC w/ Most Attack
1900,*,141,Vigoro,1,Action,60,投げキッス,23,Aika
2000,*,141,Vigoro,1,Action,551,Guard,-1,None
100,*,142,Dralkor Tank,0,Branch,50,Used S-Move?,400,Go to 400
200,*,142,Dralkor Tank,0,Branch,22,Rating 20%,600,Go to 600
300,*,142,Dralkor Tank,0,Branch,30,Always,700,Go to 700
400,*,142,Dralkor Tank,0,Branch,28,Rating 80%,600,Go to 600
500,*,142,Dralkor Tank,0,Branch,30,Always,700,Go to 700
600,*,142,Dralkor Tank,1,Action,550,Attack,2,Random PC
700,*,142,Dralkor Tank,1,Action,30,スプレーキャノン,2,Random PC
100,*,144,Tortigar,0,Branch,18,SP = 100%,4300,Go to 4300
200,*,144,Tortigar,0,Branch,19,SP ≤ 50%,400,Go to 400
300,*,144,Tortigar,0,Branch,30,Always,1600,Go to 1600
400,*,144,Tortigar,0,Branch,20,SP ≤ 25%,600,Go to 600
500,*,144,Tortigar,0,Branch,30,Always,1700,Go to 1700
600,*,144,Tortigar,0,Branch,11,Turn 1,1900,Go to 1900
700,*,144,Tortigar,0,Branch,12,Turn 2,2100,Go to 2100
800,*,144,Tortigar,0,Branch,13,Turn 3,2300,Go to 2300
900,*,144,Tortigar,0,Branch,14,Turn 4,2500,Go to 2500
1000,*,144,Tortigar,0,Branch,50,Used S-Move?,2700,Go to 2700
1100,*,144,Tortigar,0,Branch,49,Used Spell?,3300,Go to 3300
1200,*,144,Tortigar,0,Branch,24,Rating 40%,4400,Go to 4400
1300,*,144,Tortigar,0,Branch,27,Rating 70%,4200,Go to 4200
1400,*,144,Tortigar,0,Branch,23,Rating 30%,4300,Go to 4300
1500,*,144,Tortigar,0,Branch,30,Always,3900,Go to 3900
1600,*,144,Tortigar,0,Branch,22,Rating 20%,4300,Go to 4300
1700,*,144,Tortigar,0,Branch,21,Rating 10%,4300,Go to 4300
1800,*,144,Tortigar,0,Branch,30,Always,600,Go to 600
1900,*,144,Tortigar,0,Branch,24,Rating 40%,4300,Go to 4300
2000,*,144,Tortigar,0,Branch,30,Always,3600,Go to 3600
2100,*,144,Tortigar,0,Branch,50,Used S-Move?,1100,Go to 1100
2200,*,144,Tortigar,0,Branch,30,Always,4300,Go to 4300
2300,*,144,Tortigar,0,Branch,26,Rating 60%,4100,Go to 4100
2400,*,144,Tortigar,0,Branch,30,Always,1000,Go to 1000
2500,*,144,Tortigar,0,Branch,31,Used Sacri Spells ≥ 1,1000,Go to 1000
2600,*,144,Tortigar,0,Branch,30,Always,4100,Go to 4100
2700,*,144,Tortigar,0,Branch,16,Has Silence?,3100,Go to 3100
2800,*,144,Tortigar,0,Branch,23,Rating 30%,4200,Go to 4200
2900,*,144,Tortigar,0,Branch,27,Rating 70%,3900,Go to 3900
3000,*,144,Tortigar,0,Branch,30,Always,4400,Go to 4400
3100,*,144,Tortigar,0,Branch,28,Rating 80%,3900,Go to 3900
3200,*,144,Tortigar,0,Branch,30,Always,4000,Go to 4000
3300,*,144,Tortigar,0,Branch,25,Rating 50%,4400,Go to 4400
3400,*,144,Tortigar,0,Branch,28,Rating 80%,3900,Go to 3900
3500,*,144,Tortigar,0,Branch,30,Always,4300,Go to 4300
3600,*,144,Tortigar,0,Branch,25,Rating 50%,3900,Go to 3900
3700,*,144,Tortigar,0,Branch,28,Rating 80%,4200,Go to 4200
3800,*,144,Tortigar,0,Branch,30,Always,4000,Go to 4000
3900,*,144,Tortigar,1,Action,550,Attack,2,Random PC
4000,*,144,Tortigar,1,Action,551,Guard,-1,None
4100,*,144,Tortigar,1,Action,509,サプローネ,5,Random EC
4200,*,144,Tortigar,1,Action,522,ウェボーン,2,Random PC
4300,*,144,Tortigar,1,Action,36,ナンジャー,-1,None
4400,*,144,Tortigar,1,Action,66,フィサーン,-1,None
100,*,145,Jao,0,Branch,50,Used S-Move?,400,Go to 400
200,*,145,Jao,0,Branch,24,Rating 40%,600,Go to 600
300,*,145,Jao,0,Branch,30,Always,700,Go to 700
400,*,145,Jao,0,Branch,26,Rating 60%,600,Go to 600
500,*,145,Jao,0,Branch,30,Always,700,Go to 700
600,*,145,Jao,1,Action,550,Attack,2,Random PC
700,*,145,Jao,1,Action,230,イラナギュン,2,Random PC
100,*,146,Mao,0,Branch,50,Used S-Move?,400,Go to 400
200,*,146,Mao,0,Branch,22,Rating 20%,600,Go to 600
300,*,146,Mao,0,Branch,30,Always,700,Go to 700
400,*,146,Mao,0,Branch,28,Rating 80%,600,Go to 600
500,*,146,Mao,0,Branch,30,Always,700,Go to 700
600,*,146,Mao,1,Action,550,Attack,2,Random PC
700,*,146,Mao,1,Action,76,タタティモルット,2,Random PC
100,*,147,Muraji,0,Branch,11,Turn 1,1400,Go to 1400
200,*,147,Muraji,0,Branch,12,Turn 2,1600,Go to 1600
300,*,147,Muraji,0,Branch,13,Turn 3,2000,Go to 2000
400,*,147,Muraji,0,Branch,2,HP < 25%,3000,Go to 3000
500,*,147,Muraji,0,Branch,1,HP < 50%,2200,Go to 2200
600,*,147,Muraji,0,Branch,17,ECs Alive = 1,3300,Go to 3300
700,*,147,Muraji,0,Branch,54,ECs Alive ≤ 3,2400,Go to 2400
800,*,147,Muraji,0,Branch,24,Rating 40%,2600,Go to 2600
900,*,147,Muraji,0,Branch,25,Rating 50%,2700,Go to 2700
1000,*,147,Muraji,0,Branch,25,Rating 50%,2900,Go to 2900
1100,*,147,Muraji,0,Branch,30,Always,3100,Go to 3100
1200,*,147,Muraji,0,Branch,24,Rating 40%,2600,Go to 2600
1300,*,147,Muraji,0,Branch,30,Always,2700,Go to 2700
1400,*,147,Muraji,0,Branch,25,Rating 50%,2800,Go to 2800
1500,*,147,Muraji,0,Branch,30,Always,1200,Go to 1200
1600,*,147,Muraji,0,Branch,35,Used State Spells ≥ 1,1800,Go to 1800
1700,*,147,Muraji,0,Branch,30,Always,2800,Go to 2800
1800,*,147,Muraji,0,Branch,25,Rating 50%,3200,Go to 3200
1900,*,147,Muraji,0,Branch,30,Always,1200,Go to 1200
2000,*,147,Muraji,0,Branch,36,Used State Spells ≥ 2,400,Go to 400
2100,*,147,Muraji,0,Branch,30,Always,3200,Go to 3200
2200,*,147,Muraji,0,Branch,25,Rating 50%,3000,Go to 3000
2300,*,147,Muraji,0,Branch,30,Always,600,Go to 600
2400,*,147,Muraji,0,Branch,25,Rating 50%,3300,Go to 3300
2500,*,147,Muraji,0,Branch,30,Always,800,Go to 800
2600,*,147,Muraji,1,Action,531,ウェイベス,2,Random PC
2700,*,147,Muraji,1,Action,551,Guard,-1,None
2800,*,147,Muraji,1,Action,500,アパ,22,Self
2900,*,147,Muraji,1,Action,500,アパ,11,EC w/o Strengthen
3000,*,147,Muraji,1,Action,507,サプリィ,22,Self
3100,*,147,Muraji,1,Action,507,サプリィ,7,EC w/ Least HP
3200,*,147,Muraji,1,Action,513,クイッカ,-1,None
3300,*,147,Muraji,1,Action,67,仲間を呼ぶ,-1,None
3400,*,147,Muraji,1,Action,114,仲間を呼ぶ,-1,None
100,*,148,Veltarn,0,Branch,1,HP < 50%,1800,Go to 1800
200,*,148,Veltarn,0,Branch,11,Turn 1,500,Go to 500
300,*,148,Veltarn,0,Branch,12,Turn 2,700,Go to 700
400,*,148,Veltarn,0,Branch,30,Always,1100,Go to 1100
500,*,148,Veltarn,0,Branch,27,Rating 70%,2500,Go to 2500
600,*,148,Veltarn,0,Branch,30,Always,2200,Go to 2200
700,*,148,Veltarn,0,Branch,50,Used S-Move?,900,Go to 900
800,*,148,Veltarn,0,Branch,30,Always,2500,Go to 2500
900,*,148,Veltarn,0,Branch,27,Rating 70%,2300,Go to 2300
1000,*,148,Veltarn,0,Branch,30,Always,2200,Go to 2200
1100,*,148,Veltarn,0,Branch,50,Used S-Move?,1500,Go to 1500
1200,*,148,Veltarn,0,Branch,21,Rating 10%,2200,Go to 2200
1300,*,148,Veltarn,0,Branch,26,Rating 60%,2300,Go to 2300
1400,*,148,Veltarn,0,Branch,30,Always,2500,Go to 2500
1500,*,148,Veltarn,0,Branch,23,Rating 30%,2200,Go to 2200
1600,*,148,Veltarn,0,Branch,23,Rating 30%,2300,Go to 2300
1700,*,148,Veltarn,0,Branch,30,Always,2500,Go to 2500
1800,*,148,Veltarn,0,Branch,50,Used S-Move?,1500,Go to 1500
1900,*,148,Veltarn,0,Branch,23,Rating 30%,2400,Go to 2400
2000,*,148,Veltarn,0,Branch,22,Rating 20%,2300,Go to 2300
2100,*,148,Veltarn,0,Branch,30,Always,2500,Go to 2500
2200,*,148,Veltarn,1,Action,550,Attack,2,Random PC
2300,*,148,Veltarn,1,Action,33,デスレーザー,2,Random PC
2400,*,148,Veltarn,1,Action,33,デスレーザー,21,PC w/ Most Attack
2500,*,148,Veltarn,1,Action,42,アバランチャー,2,Random PC
100,*,149,Vigoro,0,Branch,50,Used S-Move?,500,Go to 500
200,*,149,Vigoro,0,Branch,22,Rating 20%,800,Go to 800
300,*,149,Vigoro,0,Branch,24,Rating 40%,900,Go to 900
400,*,149,Vigoro,0,Branch,30,Always,1000,Go to 1000
500,*,149,Vigoro,0,Branch,24,Rating 40%,800,Go to 800
600,*,149,Vigoro,0,Branch,26,Rating 60%,900,Go to 900
700,*,149,Vigoro,0,Branch,30,Always,1000,Go to 1000
800,*,149,Vigoro,1,Action,550,Attack,2,Random PC
900,*,149,Vigoro,1,Action,17,乱射キャノン,2,Random PC
1000,*,149,Vigoro,1,Action,27,大艦巨砲キャノン,2,Random PC
100,*,150,Dracoslyth,0,Branch,50,Used S-Move?,500,Go to 500
200,*,150,Dracoslyth,0,Branch,22,Rating 20%,800,Go to 800
300,*,150,Dracoslyth,0,Branch,25,Rating 50%,900,Go to 900
400,*,150,Dracoslyth,0,Branch,30,Always,1000,Go to 1000
500,*,150,Dracoslyth,0,Branch,24,Rating 40%,800,Go to 800
600,*,150,Dracoslyth,0,Branch,25,Rating 50%,900,Go to 900
