Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],EC2 ID,[EC2 JP Name],EC3 ID,[EC3 JP Name],EC4 ID,[EC4 JP Name],EC5 ID,[EC5 JP Name],EC6 ID,[EC6 JP Name],EC7 ID,[EC7 JP Name],EC8 ID,[EC8 JP Name]
22,a121b_ep.enp,135,3,55,Mantoid,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,a121b_ep.enp,130,3,55,Mantoid,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None,255,None
24,a121b_ep.enp,130,3,55,Mantoid,43,Sphyrus,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None
25,a121b_ep.enp,145,3,55,Mantoid,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None,255,None
26,a121b_ep.enp,140,3,55,Mantoid,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None,255,None
27,a121b_ep.enp,125,3,55,Mantoid,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
28,a121b_ep.enp,135,3,55,Mantoid,55,Mantoid,255,None,255,None,255,None,255,None,255,None,255,None
29,a121b_ep.enp,145,3,55,Mantoid,55,Mantoid,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None
30,a121b_ep.enp,140,3,55,Mantoid,55,Mantoid,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None
31,a121b_ep.enp,125,3,55,Mantoid,55,Mantoid,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
0,a121c_ep.enp,145,3,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None,255,None,255,None
1,a121c_ep.enp,145,3,58,Golooper,58,Golooper,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None
2,a121c_ep.enp,140,3,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None,255,None
3,a121c_ep.enp,140,3,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None
4,a121c_ep.enp,125,3,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
5,a121c_ep.enp,125,3,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
6,a121c_ep.enp,145,3,58,Golooper,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None
7,a121c_ep.enp,145,3,58,Golooper,58,Golooper,37,Crylbeast,37,Crylbeast,37,Crylbeast,37,Crylbeast,255,None,255,None
8,a121c_ep.enp,135,3,58,Golooper,58,Golooper,57,Slithar,57,Slithar,255,None,255,None,255,None,255,None
9,a121c_ep.enp,135,3,58,Golooper,58,Golooper,58,Golooper,57,Slithar,57,Slithar,57,Slithar,255,None,255,None
10,a121c_ep.enp,130,3,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None,255,None
11,a121c_ep.enp,125,3,37,Crylbeast,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
12,a121c_ep.enp,135,3,58,Golooper,58,Golooper,37,Crylbeast,57,Slithar,57,Slithar,255,None,255,None,255,None
13,a121c_ep.enp,135,3,58,Golooper,58,Golooper,58,Golooper,37,Crylbeast,57,Slithar,57,Slithar,57,Slithar,255,None
14,a121c_ep.enp,120,3,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None,255,None,255,None
15,a121c_ep.enp,120,3,43,Sphyrus,43,Sphyrus,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None
16,a121c_ep.enp,135,3,43,Sphyrus,43,Sphyrus,58,Golooper,255,None,255,None,255,None,255,None,255,None
17,a121c_ep.enp,135,3,43,Sphyrus,43,Sphyrus,43,Sphyrus,58,Golooper,58,Golooper,255,None,255,None,255,None
18,a121c_ep.enp,125,3,43,Sphyrus,43,Sphyrus,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
19,a121c_ep.enp,125,3,43,Sphyrus,43,Sphyrus,57,Slithar,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None
20,a121c_ep.enp,130,3,43,Sphyrus,58,Golooper,57,Slithar,255,None,255,None,255,None,255,None,255,None
21,a121c_ep.enp,130,3,43,Sphyrus,43,Sphyrus,58,Golooper,58,Golooper,57,Slithar,57,Slithar,255,None,255,None
22,a121c_ep.enp,135,3,55,Mantoid,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,a121c_ep.enp,130,3,55,Mantoid,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None,255,None
24,a121c_ep.enp,130,3,55,Mantoid,43,Sphyrus,43,Sphyrus,43,Sphyrus,255,None,255,None,255,None,255,None
25,a121c_ep.enp,145,3,55,Mantoid,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None,255,None
26,a121c_ep.enp,140,3,55,Mantoid,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None,255,None
27,a121c_ep.enp,125,3,55,Mantoid,57,Slithar,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
28,a121c_ep.enp,135,3,55,Mantoid,55,Mantoid,255,None,255,None,255,None,255,None,255,None,255,None
29,a121c_ep.enp,145,3,55,Mantoid,55,Mantoid,58,Golooper,58,Golooper,255,None,255,None,255,None,255,None
30,a121c_ep.enp,140,3,55,Mantoid,55,Mantoid,37,Crylbeast,37,Crylbeast,255,None,255,None,255,None,255,None
31,a121c_ep.enp,125,3,55,Mantoid,55,Mantoid,57,Slithar,57,Slithar,57,Slithar,255,None,255,None,255,None
0,a122a_ep.enp,128,3,85,Imezl,85,Imezl,85,Imezl,54,Kanezl,255,None,255,None,255,None,255,None
1,a122a_ep.enp,128,3,85,Imezl,85,Imezl,85,Imezl,85,Imezl,54,Kanezl,54,Kanezl,255,None,255,None
2,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,16,Florast,16,Florast,255,None,255,None,255,None,255,None
3,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,31,Tsurak,16,Florast,16,Florast,16,Florast,255,None,255,None
4,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,16,Florast,16,Florast,16,Florast,16,Florast,16,Florast,255,None
5,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,45,Flyst,45,Flyst,255,None,255,None,255,None,255,None
6,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,31,Tsurak,45,Flyst,45,Flyst,45,Flyst,255,None,255,None
7,a122a_ep.enp,122,3,31,Tsurak,31,Tsurak,45,Flyst,45,Flyst,45,Flyst,45,Flyst,45,Flyst,255,None
8,a122a_ep.enp,132,3,31,Tsurak,49,Flat Fiend,255,None,255,None,255,None,255,None,255,None,255,None
9,a122a_ep.enp,132,3,31,Tsurak,31,Tsurak,49,Flat Fiend,49,Flat Fiend,255,None,255,None,255,None,255,None
10,a122a_ep.enp,132,3,31,Tsurak,31,Tsurak,31,Tsurak,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,255,None,255,None
11,a122a_ep.enp,117,3,31,Tsurak,61,Delzool,255,None,255,None,255,None,255,None,255,None,255,None
12,a122a_ep.enp,117,3,31,Tsurak,31,Tsurak,61,Delzool,61,Delzool,255,None,255,None,255,None,255,None
13,a122a_ep.enp,117,3,31,Tsurak,31,Tsurak,31,Tsurak,61,Delzool,61,Delzool,61,Delzool,255,None,255,None
14,a122a_ep.enp,117,3,16,Florast,16,Florast,45,Flyst,45,Flyst,255,None,255,None,255,None,255,None
15,a122a_ep.enp,117,3,16,Florast,16,Florast,16,Florast,45,Flyst,45,Flyst,45,Flyst,255,None,255,None
16,a122a_ep.enp,117,3,16,Florast,16,Florast,16,Florast,16,Florast,45,Flyst,45,Flyst,45,Flyst,45,Flyst
17,a122a_ep.enp,127,3,16,Florast,16,Florast,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,255,None,255,None,255,None
18,a122a_ep.enp,127,3,16,Florast,16,Florast,16,Florast,49,Flat Fiend,49,Flat Fiend,255,None,255,None,255,None
19,a122a_ep.enp,127,3,16,Florast,16,Florast,16,Florast,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,255,None,255,None
20,a122a_ep.enp,117,3,16,Florast,16,Florast,61,Delzool,255,None,255,None,255,None,255,None,255,None
21,a122a_ep.enp,117,3,16,Florast,16,Florast,16,Florast,61,Delzool,61,Delzool,255,None,255,None,255,None
22,a122a_ep.enp,117,3,16,Florast,16,Florast,16,Florast,16,Florast,61,Delzool,61,Delzool,61,Delzool,255,None
23,a122a_ep.enp,127,3,45,Flyst,45,Flyst,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,255,None,255,None,255,None
24,a122a_ep.enp,127,3,45,Flyst,45,Flyst,45,Flyst,49,Flat Fiend,49,Flat Fiend,255,None,255,None,255,None
25,a122a_ep.enp,127,3,45,Flyst,45,Flyst,45,Flyst,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,255,None,255,None
26,a122a_ep.enp,117,3,45,Flyst,45,Flyst,61,Delzool,255,None,255,None,255,None,255,None,255,None
27,a122a_ep.enp,117,3,45,Flyst,45,Flyst,45,Flyst,61,Delzool,61,Delzool,255,None,255,None,255,None
28,a122a_ep.enp,117,3,45,Flyst,45,Flyst,45,Flyst,45,Flyst,61,Delzool,61,Delzool,61,Delzool,255,None
29,a122a_ep.enp,127,3,49,Flat Fiend,49,Flat Fiend,61,Delzool,61,Delzool,255,None,255,None,255,None,255,None
30,a122a_ep.enp,127,3,49,Flat Fiend,49,Flat Fiend,61,Delzool,61,Delzool,61,Delzool,255,None,255,None,255,None
31,a122a_ep.enp,127,3,49,Flat Fiend,49,Flat Fiend,49,Flat Fiend,61,Delzool,61,Delzool,255,None,255,None,255,None
0,a123b_ep.enp,152,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None
1,a123b_ep.enp,147,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None
2,a123b_ep.enp,157,3,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None,255,None
3,a123b_ep.enp,152,3,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
4,a123b_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None,255,None
5,a123b_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None
6,a123b_ep.enp,147,3,66,Cerosik,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
7,a123b_ep.enp,142,3,74,Forst Worm,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,a123b_ep.enp,142,3,74,Forst Worm,74,Forst Worm,255,None,255,None,255,None,255,None,255,None,255,None
9,a123b_ep.enp,137,3,81,Dolthstra,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,a123b_ep.enp,152,3,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,255,None,255,None,255,None,255,None
11,a123b_ep.enp,147,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,89,Arclooper,255,None,255,None
12,a123b_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,89,Arclooper,255,None
13,a123b_ep.enp,152,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None
14,a123b_ep.enp,147,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None
15,a123b_ep.enp,147,3,66,Cerosik,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None
16,a123b_ep.enp,142,3,66,Cerosik,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None
17,a123b_ep.enp,152,3,66,Cerosik,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None
18,a123b_ep.enp,147,3,66,Cerosik,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None
19,a123b_ep.enp,147,3,66,Cerosik,66,Cerosik,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
20,a123b_ep.enp,142,3,66,Cerosik,66,Cerosik,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None
21,a123b_ep.enp,152,3,66,Cerosik,84,Kilite,84,Kilite,89,Arclooper,255,None,255,None,255,None,255,None
22,a123b_ep.enp,142,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,89,Arclooper,255,None
23,a123b_ep.enp,147,3,74,Forst Worm,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None,255,None
24,a123b_ep.enp,147,3,74,Forst Worm,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None
25,a123b_ep.enp,147,3,74,Forst Worm,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
26,a123b_ep.enp,147,3,74,Forst Worm,74,Forst Worm,89,Arclooper,255,None,255,None,255,None,255,None,255,None
27,a123b_ep.enp,142,3,74,Forst Worm,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None,255,None,255,None
28,a123b_ep.enp,142,3,74,Forst Worm,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
29,a123b_ep.enp,142,3,81,Dolthstra,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None,255,None
30,a123b_ep.enp,142,3,81,Dolthstra,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None
31,a123b_ep.enp,137,3,81,Dolthstra,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
0,a123d_ep.enp,152,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None
1,a123d_ep.enp,147,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None
2,a123d_ep.enp,157,3,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None,255,None
3,a123d_ep.enp,152,3,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
4,a123d_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None,255,None
5,a123d_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None
6,a123d_ep.enp,147,3,66,Cerosik,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
7,a123d_ep.enp,142,3,74,Forst Worm,255,None,255,None,255,None,255,None,255,None,255,None,255,None
8,a123d_ep.enp,142,3,74,Forst Worm,74,Forst Worm,255,None,255,None,255,None,255,None,255,None,255,None
9,a123d_ep.enp,137,3,81,Dolthstra,255,None,255,None,255,None,255,None,255,None,255,None,255,None
10,a123d_ep.enp,152,3,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,255,None,255,None,255,None,255,None
11,a123d_ep.enp,147,3,84,Kilite,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,89,Arclooper,255,None,255,None
12,a123d_ep.enp,147,3,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,68,Valgand,89,Arclooper,255,None
13,a123d_ep.enp,152,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None
14,a123d_ep.enp,147,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None
15,a123d_ep.enp,147,3,66,Cerosik,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None
16,a123d_ep.enp,142,3,66,Cerosik,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None
17,a123d_ep.enp,152,3,66,Cerosik,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None
18,a123d_ep.enp,147,3,66,Cerosik,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None
19,a123d_ep.enp,147,3,66,Cerosik,66,Cerosik,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
20,a123d_ep.enp,142,3,66,Cerosik,66,Cerosik,89,Arclooper,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None
21,a123d_ep.enp,152,3,66,Cerosik,84,Kilite,84,Kilite,89,Arclooper,255,None,255,None,255,None,255,None
22,a123d_ep.enp,142,3,66,Cerosik,84,Kilite,84,Kilite,84,Kilite,84,Kilite,89,Arclooper,89,Arclooper,255,None
23,a123d_ep.enp,147,3,74,Forst Worm,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None,255,None
24,a123d_ep.enp,147,3,74,Forst Worm,84,Kilite,84,Kilite,84,Kilite,84,Kilite,255,None,255,None,255,None
25,a123d_ep.enp,147,3,74,Forst Worm,89,Arclooper,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None
26,a123d_ep.enp,147,3,74,Forst Worm,74,Forst Worm,89,Arclooper,255,None,255,None,255,None,255,None,255,None
27,a123d_ep.enp,142,3,74,Forst Worm,68,Valgand,68,Valgand,68,Valgand,68,Valgand,255,None,255,None,255,None
28,a123d_ep.enp,142,3,74,Forst Worm,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
29,a123d_ep.enp,142,3,81,Dolthstra,84,Kilite,84,Kilite,255,None,255,None,255,None,255,None,255,None
30,a123d_ep.enp,142,3,81,Dolthstra,89,Arclooper,89,Arclooper,255,None,255,None,255,None,255,None,255,None
31,a123d_ep.enp,137,3,81,Dolthstra,66,Cerosik,255,None,255,None,255,None,255,None,255,None,255,None
0,a125a_ep.enp,146,3,53,Nairad,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None,255,None
1,a125a_ep.enp,141,3,53,Nairad,53,Nairad,53,Nairad,53,Nairad,53,Nairad,53,Nairad,255,None,255,None
2,a125a_ep.enp,151,3,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None,255,None,255,None
3,a125a_ep.enp,151,3,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None
4,a125a_ep.enp,156,3,98,Stalk Fiend,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None,255,None
5,a125a_ep.enp,156,3,98,Stalk Fiend,98,Stalk Fiend,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None
6,a125a_ep.enp,146,3,65,Shrilp,255,None,255,None,255,None,255,None,255,None,255,None,255,None
7,a125a_ep.enp,146,3,65,Shrilp,65,Shrilp,255,None,255,None,255,None,255,None,255,None,255,None
8,a125a_ep.enp,141,3,67,Carnilak,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a125a_ep.enp,141,3,67,Carnilak,67,Carnilak,255,None,255,None,255,None,255,None,255,None,255,None
10,a125a_ep.enp,151,3,82,Dracolurg,255,None,255,None,255,None,255,None,255,None,255,None,255,None
11,a125a_ep.enp,151,3,53,Nairad,53,Nairad,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None,255,None
12,a125a_ep.enp,151,3,53,Nairad,53,Nairad,53,Nairad,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None
13,a125a_ep.enp,156,3,98,Stalk Fiend,98,Stalk Fiend,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None
14,a125a_ep.enp,156,3,98,Stalk Fiend,98,Stalk Fiend,53,Nairad,53,Nairad,53,Nairad,255,None,255,None,255,None
15,a125a_ep.enp,156,3,98,Stalk Fiend,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None,255,None
16,a125a_ep.enp,156,3,98,Stalk Fiend,98,Stalk Fiend,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None
17,a125a_ep.enp,146,3,65,Shrilp,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None,255,None
18,a125a_ep.enp,146,3,65,Shrilp,65,Shrilp,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None
19,a125a_ep.enp,146,3,65,Shrilp,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None,255,None,255,None
20,a125a_ep.enp,146,3,65,Shrilp,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None
21,a125a_ep.enp,151,3,65,Shrilp,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None,255,None
22,a125a_ep.enp,151,3,65,Shrilp,65,Shrilp,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None
23,a125a_ep.enp,146,3,67,Carnilak,53,Nairad,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None
24,a125a_ep.enp,146,3,67,Carnilak,67,Carnilak,53,Nairad,53,Nairad,255,None,255,None,255,None,255,None
25,a125a_ep.enp,146,3,67,Carnilak,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None
26,a125a_ep.enp,146,3,67,Carnilak,67,Carnilak,52,Nadnarb,52,Nadnarb,52,Nadnarb,255,None,255,None,255,None
27,a125a_ep.enp,146,3,67,Carnilak,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None,255,None
28,a125a_ep.enp,146,3,67,Carnilak,67,Carnilak,98,Stalk Fiend,98,Stalk Fiend,255,None,255,None,255,None,255,None
29,a125a_ep.enp,141,3,65,Shrilp,67,Carnilak,255,None,255,None,255,None,255,None,255,None,255,None
30,a125a_ep.enp,141,3,65,Shrilp,67,Carnilak,67,Carnilak,255,None,255,None,255,None,255,None,255,None
31,a125a_ep.enp,141,3,65,Shrilp,65,Shrilp,67,Carnilak,255,None,255,None,255,None,255,None,255,None
0,a126b_ep.enp,155,3,106,Elite Guard,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None,255,None,255,None
2,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None,255,None
3,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None
4,a126b_ep.enp,155,3,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a126b_ep.enp,155,3,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None
6,a126b_ep.enp,155,3,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None
7,a126b_ep.enp,155,3,91,Sentry,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
8,a126b_ep.enp,150,3,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a126b_ep.enp,150,3,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
10,a126b_ep.enp,150,3,69,Berserker,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
11,a126b_ep.enp,155,3,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None
12,a126b_ep.enp,155,3,106,Elite Guard,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None
13,a126b_ep.enp,155,3,106,Elite Guard,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
14,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None,255,None
15,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
16,a126b_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None
17,a126b_ep.enp,150,3,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
18,a126b_ep.enp,150,3,106,Elite Guard,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
19,a126b_ep.enp,150,3,106,Elite Guard,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None,255,None
20,a126b_ep.enp,150,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None
21,a126b_ep.enp,150,3,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
22,a126b_ep.enp,150,3,91,Sentry,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
23,a126b_ep.enp,150,3,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None
24,a126b_ep.enp,150,3,91,Sentry,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
25,a126b_ep.enp,150,3,106,Elite Guard,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None,255,None
26,a126b_ep.enp,150,3,106,Elite Guard,106,Elite Guard,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
27,a126b_ep.enp,150,3,106,Elite Guard,91,Sentry,91,Sentry,69,Berserker,255,None,255,None,255,None,255,None
28,a126b_ep.enp,160,3,70,Lurgel Tank,255,None,255,None,255,None,255,None,255,None,255,None,255,None
29,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
30,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
31,a126b_ep.enp,0,0,255,None,255,None,255,None,255,None,255,None,255,None,255,None,255,None
0,a126d_ep.enp,155,3,106,Elite Guard,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None,255,None,255,None
2,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None,255,None
3,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,106,Elite Guard,255,None,255,None,255,None,255,None
4,a126d_ep.enp,155,3,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a126d_ep.enp,155,3,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None
6,a126d_ep.enp,155,3,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None
7,a126d_ep.enp,155,3,91,Sentry,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
8,a126d_ep.enp,150,3,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None,255,None
9,a126d_ep.enp,150,3,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
10,a126d_ep.enp,150,3,69,Berserker,69,Berserker,69,Berserker,255,None,255,None,255,None,255,None,255,None
11,a126d_ep.enp,155,3,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None,255,None,255,None
12,a126d_ep.enp,155,3,106,Elite Guard,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None,255,None
13,a126d_ep.enp,155,3,106,Elite Guard,91,Sentry,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
14,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None,255,None
15,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,91,Sentry,91,Sentry,255,None,255,None,255,None,255,None
16,a126d_ep.enp,155,3,106,Elite Guard,106,Elite Guard,106,Elite Guard,91,Sentry,255,None,255,None,255,None,255,None
17,a126d_ep.enp,150,3,106,Elite Guard,69,Berserker,255,None,255,None,255,None,255,None,255,None,255,None
