Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 EU Name],EC2 ID,[EC2 JP Name],[EC2 EU Name],EC3 ID,[EC3 JP Name],[EC3 EU Name],EC4 ID,[EC4 JP Name],[EC4 EU Name],EC5 ID,[EC5 JP Name],[EC5 EU Name],EC6 ID,[EC6 JP Name],[EC6 EU Name],EC7 ID,[EC7 JP Name],[EC7 EU Name],EC8 ID,[EC8 JP Name],[EC8 EU Name]
6,a103d_ep.enp,119,1,2,Seeker,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a103d_ep.enp,69,1,2,Seeker,Latro,2,Seeker,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a103d_ep.enp,19,1,2,Seeker,Latro,2,Seeker,Latro,2,Seeker,Latro,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a103d_ep.enp,44,2,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a103d_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a103d_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a103d_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
13,a103d_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None
14,a103d_ep.enp,39,1,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a103d_ep.enp,39,1,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a103d_ep.enp,24,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
17,a103d_ep.enp,19,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
18,a103d_ep.enp,34,1,29,Looper,Looper,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a103d_ep.enp,34,1,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a103d_ep.enp,34,1,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
21,a103d_ep.enp,24,1,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None
22,a103d_ep.enp,19,1,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None
23,a103d_ep.enp,34,1,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a103d_ep.enp,34,1,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
25,a103d_ep.enp,24,1,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None
26,a103d_ep.enp,19,1,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None
27,a103d_ep.enp,39,1,2,Seeker,Latro,29,Looper,Looper,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a103d_ep.enp,24,1,2,Seeker,Latro,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
29,a103d_ep.enp,19,1,2,Seeker,Latro,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None
30,a103d_ep.enp,24,1,2,Seeker,Latro,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None
31,a103d_ep.enp,19,1,2,Seeker,Latro,29,Looper,Looper,29,Looper,Looper,8,Flestik,Flestik,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None
0,a103e_ep.enp,34,1,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a103e_ep.enp,34,1,3,Marocca,Marocca,8,Flestik,Flestik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a103e_ep.enp,34,1,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a103e_ep.enp,34,1,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
4,a103e_ep.enp,34,1,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
5,a103e_ep.enp,44,2,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a103e_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a103e_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a103e_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
9,a103e_ep.enp,44,2,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None,255,None,None
10,a103e_ep.enp,39,1,29,Looper,Looper,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a103e_ep.enp,39,1,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a103e_ep.enp,39,1,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
13,a103e_ep.enp,39,1,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
14,a103e_ep.enp,39,1,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None
15,a103e_ep.enp,39,1,29,Looper,Looper,29,Looper,Looper,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
16,a103e_ep.enp,39,1,29,Looper,Looper,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
17,a103e_ep.enp,39,1,29,Looper,Looper,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
18,a103e_ep.enp,39,1,29,Looper,Looper,29,Looper,Looper,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None
19,a103e_ep.enp,29,1,8,Flestik,Flestik,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a103e_ep.enp,29,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a103e_ep.enp,29,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a103e_ep.enp,29,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
23,a103e_ep.enp,29,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
24,a103e_ep.enp,29,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
25,a103e_ep.enp,29,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
26,a103e_ep.enp,29,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
27,a103e_ep.enp,34,1,8,Flestik,Flestik,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a103e_ep.enp,34,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
29,a103e_ep.enp,34,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
30,a103e_ep.enp,34,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None
31,a103e_ep.enp,34,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None
0,a106a_ep.enp,36,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
1,a106a_ep.enp,36,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None
2,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a106a_ep.enp,31,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a106a_ep.enp,31,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
6,a106a_ep.enp,36,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
7,a106a_ep.enp,36,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
8,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None
10,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
11,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
12,a106a_ep.enp,21,1,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
13,a106a_ep.enp,21,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
14,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
15,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
16,a106a_ep.enp,21,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
17,a106a_ep.enp,36,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
18,a106a_ep.enp,36,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
19,a106a_ep.enp,41,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a106a_ep.enp,41,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
21,a106a_ep.enp,41,1,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a106a_ep.enp,41,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
23,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
24,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
25,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
26,a106a_ep.enp,31,1,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a106a_ep.enp,31,1,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
28,a106a_ep.enp,31,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
29,a106a_ep.enp,26,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
30,a106a_ep.enp,21,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
31,a106a_ep.enp,21,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None
0,a106c_ep.enp,40,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
1,a106c_ep.enp,40,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None
2,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a106c_ep.enp,35,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a106c_ep.enp,35,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
6,a106c_ep.enp,40,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
7,a106c_ep.enp,40,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
8,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None
10,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
11,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
12,a106c_ep.enp,25,1,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
13,a106c_ep.enp,25,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
14,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
15,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
16,a106c_ep.enp,25,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
17,a106c_ep.enp,40,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
18,a106c_ep.enp,40,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
19,a106c_ep.enp,45,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a106c_ep.enp,45,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
21,a106c_ep.enp,45,1,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a106c_ep.enp,45,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
23,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
24,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
25,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
26,a106c_ep.enp,35,1,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a106c_ep.enp,35,1,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
28,a106c_ep.enp,35,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
29,a106c_ep.enp,30,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
30,a106c_ep.enp,25,1,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
31,a106c_ep.enp,25,1,10,Mind Stealer,Dementis,10,Mind Stealer,Dementis,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None
0,a109b_ep.enp,44,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,255,None,None,255,None,None,255,None,None,255,None,None
1,a109b_ep.enp,44,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,255,None,None,255,None,None
2,a109b_ep.enp,34,1,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a109b_ep.enp,34,1,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,255,None,None,255,None,None,255,None,None,255,None,None
4,a109b_ep.enp,49,1,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a109b_ep.enp,49,1,30,Loopalon,Loopalon,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a109b_ep.enp,29,1,28,Death's Head,Deatth,28,Death's Head,Deatth,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a109b_ep.enp,24,1,28,Death's Head,Deatth,28,Death's Head,Deatth,28,Death's Head,Deatth,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a109b_ep.enp,39,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,255,None,None,255,None,None
9,a109b_ep.enp,39,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,255,None,None,255,None,None
10,a109b_ep.enp,39,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,255,None,None,255,None,None
11,a109b_ep.enp,44,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,30,Loopalon,Loopalon,255,None,None,255,None,None
12,a109b_ep.enp,44,1,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,93,Durel Beetle,Scarabée,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None
13,a109b_ep.enp,39,1,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
14,a109b_ep.enp,39,1,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,27,Dung Fly,Oestrus,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None
