Entry ID,[Filter],[EC ID],[EC JP Name],[Finalized],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
1400,*,77,Guardian,False,1,Action,32,Crypt Laser,13,PC W/O Stone
1500,*,77,Guardian,False,1,Action,551,Guard,-1,None
100,*,78,Telsor,False,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,78,Telsor,False,0,Branch,30,Always,400,Go to 400
300,*,78,Telsor,False,0,Branch,28,Rating 80%,1000,Go to 1000
400,*,78,Telsor,False,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,78,Telsor,False,0,Branch,30,Always,700,Go to 700
600,*,78,Telsor,False,0,Branch,24,Rating 40%,1000,Go to 1000
700,*,78,Telsor,False,0,Branch,22,Rating 20%,900,Go to 900
800,*,78,Telsor,False,1,Action,550,Attack,2,Random PC
900,*,78,Telsor,False,1,Action,551,Guard,-1,None
1000,*,78,Telsor,False,1,Action,552,Run,-1,None
100,*,79,Dorntak,False,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,79,Dorntak,False,0,Branch,30,Always,400,Go to 400
300,*,79,Dorntak,False,0,Branch,28,Rating 80%,1100,Go to 1100
400,*,79,Dorntak,False,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,79,Dorntak,False,0,Branch,30,Always,700,Go to 700
600,*,79,Dorntak,False,0,Branch,24,Rating 40%,1100,Go to 1100
700,*,79,Dorntak,False,0,Branch,24,Rating 40%,1200,Go to 1200
800,*,79,Dorntak,False,0,Branch,21,Rating 10%,1000,Go to 1000
900,*,79,Dorntak,False,1,Action,550,Attack,2,Random PC
1000,*,79,Dorntak,False,1,Action,551,Guard,-1,None
1100,*,79,Dorntak,False,1,Action,552,Run,-1,None
1200,*,79,Dorntak,False,1,Action,61,Laser Blast,13,PC W/O Stone
100,*,80,Linark,False,0,Branch,1,HP < 50%,500,Go to 500
200,*,80,Linark,False,0,Branch,25,Rating 50%,800,Go to 800
300,*,80,Linark,False,0,Branch,22,Rating 20%,900,Go to 900
400,*,80,Linark,False,0,Branch,30,Always,1000,Go to 1000
500,*,80,Linark,False,0,Branch,22,Rating 20%,800,Go to 800
600,*,80,Linark,False,0,Branch,21,Rating 10%,900,Go to 900
700,*,80,Linark,False,0,Branch,30,Always,1000,Go to 1000
800,*,80,Linark,False,1,Action,550,Attack,2,Random PC
900,*,80,Linark,False,1,Action,551,Guard,-1,None
1000,*,80,Linark,False,1,Action,77,Round Claw,2,Random PC
100,*,81,Dolthstra,False,0,Branch,44,1st PC ΔLevel > 3,500,Go to 500
200,*,81,Dolthstra,False,0,Branch,1,HP < 50%,400,Go to 400
300,*,81,Dolthstra,False,0,Branch,30,Always,500,Go to 500
400,*,81,Dolthstra,False,0,Branch,25,Rating 50%,1000,Go to 1000
500,*,81,Dolthstra,False,0,Branch,21,Rating 10%,1100,Go to 1100
600,*,81,Dolthstra,False,0,Branch,50,Used S-Move?,800,Go to 800
700,*,81,Dolthstra,False,0,Branch,24,Rating 40%,900,Go to 900
800,*,81,Dolthstra,False,1,Action,550,Attack,2,Random PC
900,*,81,Dolthstra,False,1,Action,260,Quake,-1,None
1000,*,81,Dolthstra,False,1,Action,41,Deep Sleep,22,Self
1100,*,81,Dolthstra,False,1,Action,551,Guard,-1,None
100,*,82,Dracolurg,False,0,Branch,50,Used S-Move?,500,Go to 500
200,*,82,Dracolurg,False,0,Branch,22,Rating 20%,800,Go to 800
300,*,82,Dracolurg,False,0,Branch,25,Rating 50%,900,Go to 900
400,*,82,Dracolurg,False,0,Branch,30,Always,1000,Go to 1000
500,*,82,Dracolurg,False,0,Branch,24,Rating 40%,800,Go to 800
600,*,82,Dracolurg,False,0,Branch,25,Rating 50%,900,Go to 900
700,*,82,Dracolurg,False,0,Branch,30,Always,1000,Go to 1000
800,*,82,Dracolurg,False,1,Action,550,Attack,2,Random PC
900,*,82,Dracolurg,False,1,Action,64,Terrible Bite,18,PC W/O Fatigue
1000,*,82,Dracolurg,False,1,Action,184,Frost Breath,2,Random PC
100,*,83,Garagor,False,0,Branch,11,Turn 1,300,Go to 300
200,*,83,Garagor,False,0,Branch,30,Always,400,Go to 400
300,*,83,Garagor,False,0,Branch,25,Rating 50%,1500,Go to 1500
400,*,83,Garagor,False,0,Branch,47,Used HP Absorbs ≥ 2,1000,Go to 1000
500,*,83,Garagor,False,0,Branch,2,HP < 25%,800,Go to 800
600,*,83,Garagor,False,0,Branch,0,HP = 100%,1000,Go to 1000
700,*,83,Garagor,False,0,Branch,30,Always,900,Go to 900
800,*,83,Garagor,False,0,Branch,26,Rating 60%,1700,Go to 1700
900,*,83,Garagor,False,0,Branch,22,Rating 20%,1700,Go to 1700
1000,*,83,Garagor,False,0,Branch,26,Rating 60%,1300,Go to 1300
1100,*,83,Garagor,False,0,Branch,25,Rating 50%,1400,Go to 1400
1200,*,83,Garagor,False,0,Branch,30,Always,1600,Go to 1600
1300,*,83,Garagor,False,1,Action,550,Attack,2,Random PC
1400,*,83,Garagor,False,1,Action,551,Guard,-1,None
1500,*,83,Garagor,False,1,Action,505,Drilnos,-1,None
1600,*,83,Garagor,False,1,Action,529,Crystalen,2,Random PC
1700,*,83,Garagor,False,1,Action,213,HP Absorb,3,PC With Highest HP
100,*,84,Kilite,False,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,84,Kilite,False,0,Branch,30,Always,400,Go to 400
300,*,84,Kilite,False,0,Branch,27,Rating 70%,1400,Go to 1400
400,*,84,Kilite,False,0,Branch,24,Rating 40%,1200,Go to 1200
500,*,84,Kilite,False,0,Branch,25,Rating 50%,800,Go to 800
600,*,84,Kilite,False,0,Branch,27,Rating 70%,1000,Go to 1000
700,*,84,Kilite,False,0,Branch,30,Always,1300,Go to 1300
800,*,84,Kilite,False,0,Branch,27,Rating 70%,1600,Go to 1600
900,*,84,Kilite,False,0,Branch,30,Always,1700,Go to 1700
1000,*,84,Kilite,False,0,Branch,33,Used Attack Spells ≥ 1,1200,Go to 1200
1100,*,84,Kilite,False,0,Branch,30,Always,1500,Go to 1500
1200,*,84,Kilite,False,1,Action,550,Attack,2,Random PC
1300,*,84,Kilite,False,1,Action,551,Guard,-1,None
1400,*,84,Kilite,False,1,Action,552,Run,-1,None
1500,*,84,Kilite,False,1,Action,528,Crystalum,2,Random PC
1600,*,84,Kilite,False,1,Action,68,Call Allies,-1,None
1700,*,84,Kilite,False,1,Action,106,Call Allies,-1,None
100,*,85,Imezl,True,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,85,Imezl,True,0,Branch,30,Always,400,Go to 400
300,*,85,Imezl,True,0,Branch,30,Always,2300,Go to 2300
400,*,85,Imezl,True,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,85,Imezl,True,0,Branch,30,Always,700,Go to 700
600,*,85,Imezl,True,0,Branch,25,Rating 50%,2300,Go to 2300
700,*,85,Imezl,True,0,Branch,16,Has Silence?,1400,Go to 1400
750,*,85,Imezl,True,0,Branch,31,Used Sacri Spells ≥ 1,1400,Go to 1400
800,*,85,Imezl,True,0,Branch,39,Any EC HP < 25%,1100,Go to 1100
900,*,85,Imezl,True,0,Branch,38,Any EC HP < 50%,1200,Go to 1200
1000,*,85,Imezl,True,0,Branch,30,Always,1400,Go to 1400
1100,*,85,Imezl,True,0,Branch,24,Rating 40%,2400,Go to 2400
1200,*,85,Imezl,True,0,Branch,24,Rating 40%,2400,Go to 2400
1300,*,85,Imezl,True,0,Branch,30,Always,2700,Go to 2700
1400,*,85,Imezl,True,0,Branch,11,Turn 1,1600,Go to 1600
1500,*,85,Imezl,True,0,Branch,24,Rating 40%,2300,Go to 2300
1600,*,85,Imezl,True,0,Branch,23,Rating 30%,2100,Go to 2100
1700,*,85,Imezl,True,0,Branch,23,Rating 30%,2200,Go to 2200
1800,*,85,Imezl,True,0,Branch,24,Rating 40%,2500,Go to 2500
1900,*,85,Imezl,True,0,Branch,26,Rating 60%,2600,Go to 2600
2000,*,85,Imezl,True,0,Branch,30,Always,2800,Go to 2800
2100,*,85,Imezl,True,1,Action,550,Attack,2,Random PC
2200,*,85,Imezl,True,1,Action,551,Guard,-1,None
2300,*,85,Imezl,True,1,Action,552,Run,-1,None
2400,*,85,Imezl,True,1,Action,508,Sacrum,-1,None
2500,*,85,Imezl,True,1,Action,39,Lightning Strike,2,Random PC
2600,*,85,Imezl,True,1,Action,50,Call Allies,-1,None
2700,*,85,Imezl,True,1,Action,100,Magic?,-1,None
2800,*,85,Imezl,True,1,Action,113,Call Allies,-1,None
100,*,86,Lurker,True,0,Branch,45,1st PC ΔLevel > 7,300,Go to 300
200,*,86,Lurker,True,0,Branch,30,Always,400,Go to 400
300,*,86,Lurker,True,0,Branch,28,Rating 80%,1500,Go to 1500
400,*,86,Lurker,True,0,Branch,44,1st PC ΔLevel > 3,600,Go to 600
500,*,86,Lurker,True,0,Branch,30,Always,700,Go to 700
600,*,86,Lurker,True,0,Branch,24,Rating 40%,1500,Go to 1500
700,*,86,Lurker,True,0,Branch,0,HP = 100%,1000,Go to 1000
800,*,86,Lurker,True,0,Branch,46,Used HP Absorbs ≥ 1,1000,Go to 1000
900,*,86,Lurker,True,0,Branch,26,Rating 60%,1700,Go to 1700
1000,*,86,Lurker,True,0,Branch,50,Used S-Move?,1200,Go to 1200
1100,*,86,Lurker,True,0,Branch,23,Rating 30%,1800,Go to 1800
1200,*,86,Lurker,True,0,Branch,21,Rating 10%,1600,Go to 1600
1300,*,86,Lurker,True,0,Branch,22,Rating 20%,1500,Go to 1500
1400,*,86,Lurker,True,1,Action,550,Attack,2,Random PC
1500,*,86,Lurker,True,1,Action,552,Run,-1,None
1600,*,86,Lurker,True,1,Action,551,Guard,-1,None
1700,*,86,Lurker,True,1,Action,210,HP Absorb,3,PC With Highest HP
1800,*,86,Lurker,True,1,Action,56,Thunder Storm,-1,None
100,*,87,Jellikra,False,0,Branch,11,Turn 1,400,Go to 400
200,*,87,Jellikra,False,0,Branch,12,Turn 2,500,Go to 500
300,*,87,Jellikra,False,0,Branch,30,Always,600,Go to 600
400,*,87,Jellikra,False,0,Branch,22,Rating 20%,1500,Go to 1500
500,*,87,Jellikra,False,0,Branch,22,Rating 20%,900,Go to 900
600,*,87,Jellikra,False,0,Branch,26,Rating 60%,1300,Go to 1300
700,*,87,Jellikra,False,0,Branch,28,Rating 80%,1100,Go to 1100
800,*,87,Jellikra,False,0,Branch,30,Always,1400,Go to 1400
900,*,87,Jellikra,False,0,Branch,49,Used Spell?,1700,Go to 1700
1000,*,87,Jellikra,False,0,Branch,30,Always,1500,Go to 1500
1100,*,87,Jellikra,False,0,Branch,49,Used Spell?,1700,Go to 1700
1200,*,87,Jellikra,False,0,Branch,30,Always,1600,Go to 1600
1300,*,87,Jellikra,False,1,Action,550,Attack,2,Random PC
1400,*,87,Jellikra,False,1,Action,552,Run,-1,None
1500,*,87,Jellikra,False,1,Action,505,Drilnos,-1,None
1600,*,87,Jellikra,False,1,Action,531,Wevlum,2,Random PC
1700,*,87,Jellikra,False,1,Action,100,Magic?,-1,None
100,*,88,Scorpon,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,88,Scorpon,True,0,Branch,30,Always,400,Go to 400
300,*,88,Scorpon,True,0,Branch,24,Rating 40%,700,Go to 700
400,*,88,Scorpon,True,0,Branch,21,Rating 10%,700,Go to 700
500,*,88,Scorpon,True,0,Branch,21,Rating 10%,800,Go to 800
600,*,88,Scorpon,True,1,Action,550,Attack,1,Nearest PC
700,*,88,Scorpon,True,1,Action,552,Run,-1,None
800,*,88,Scorpon,True,1,Action,551,Guard,-1,None
100,*,89,Arclooper,False,0,Branch,1,HP < 50%,1100,Go to 1100
200,*,89,Arclooper,False,0,Branch,25,Rating 50%,1100,Go to 1100
300,*,89,Arclooper,False,0,Branch,11,Turn 1,500,Go to 500
400,*,89,Arclooper,False,0,Branch,30,Always,600,Go to 600
500,*,89,Arclooper,False,0,Branch,25,Rating 50%,1200,Go to 1200
600,*,89,Arclooper,False,0,Branch,24,Rating 40%,900,Go to 900
700,*,89,Arclooper,False,0,Branch,23,Rating 30%,1000,Go to 1000
800,*,89,Arclooper,False,0,Branch,33,Used Attack Spells ≥ 1,1300,Go to 1300
900,*,89,Arclooper,False,1,Action,550,Attack,2,Random PC
1000,*,89,Arclooper,False,1,Action,551,Guard,-1,None
1100,*,89,Arclooper,False,1,Action,552,Run,-1,None
1200,*,89,Arclooper,False,1,Action,502,Sylenis,15,PC W/O Silence
1300,*,89,Arclooper,False,1,Action,100,Magic?,-1,None
100,*,90,Tsorok,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,90,Tsorok,True,0,Branch,30,Always,400,Go to 400
300,*,90,Tsorok,True,0,Branch,24,Rating 40%,1200,Go to 1200
400,*,90,Tsorok,True,0,Branch,0,HP = 100%,700,Go to 700
500,*,90,Tsorok,True,0,Branch,46,Used HP Absorbs ≥ 1,700,Go to 700
600,*,90,Tsorok,True,0,Branch,25,Rating 50%,1300,Go to 1300
700,*,90,Tsorok,True,0,Branch,16,Has Silence?,900,Go to 900
750,*,90,Tsorok,True,0,Branch,34,Used Attack Spells ≥ 2,900,Go to 900
800,*,90,Tsorok,True,0,Branch,24,Rating 40%,1400,Go to 1400
900,*,90,Tsorok,True,0,Branch,21,Rating 10%,1200,Go to 1200
1000,*,90,Tsorok,True,0,Branch,21,Rating 10%,1500,Go to 1500
1100,*,90,Tsorok,True,1,Action,550,Attack,2,Random PC
1200,*,90,Tsorok,True,1,Action,552,Run,-1,None
1300,*,90,Tsorok,True,1,Action,211,HP Absorb,3,PC With Highest HP
1400,*,90,Tsorok,True,1,Action,533,Electres,2,Random PC
1500,*,90,Tsorok,True,1,Action,551,Guard,-1,None
100,*,91,Sentry,False,0,Branch,52,Used Charge,1200,Go to 1200
200,*,91,Sentry,False,0,Branch,11,Turn 1,600,Go to 600
300,*,91,Sentry,False,0,Branch,27,Rating 70%,900,Go to 900
400,*,91,Sentry,False,0,Branch,24,Rating 40%,1000,Go to 1000
500,*,91,Sentry,False,0,Branch,30,Always,1100,Go to 1100
600,*,91,Sentry,False,0,Branch,24,Rating 40%,900,Go to 900
700,*,91,Sentry,False,0,Branch,22,Rating 20%,1000,Go to 1000
800,*,91,Sentry,False,0,Branch,30,Always,1100,Go to 1100
900,*,91,Sentry,False,1,Action,550,Attack,2,Random PC
1000,*,91,Sentry,False,1,Action,551,Guard,-1,None
1100,*,91,Sentry,False,1,Action,13,Charge,-1,None
1200,*,91,Sentry,False,1,Action,75,Discharge,-1,None
100,*,92,Langry,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,92,Langry,True,0,Branch,30,Always,400,Go to 400
300,*,92,Langry,True,0,Branch,28,Rating 80%,1600,Go to 1600
400,*,92,Langry,True,0,Branch,17,ECs Alive = 1,1000,Go to 1000
500,*,92,Langry,True,0,Branch,25,Rating 50%,1300,Go to 1300
600,*,92,Langry,True,0,Branch,25,Rating 50%,1400,Go to 1400
700,*,92,Langry,True,0,Branch,26,Rating 60%,1500,Go to 1500
800,*,92,Langry,True,0,Branch,25,Rating 50%,1600,Go to 1600
900,*,92,Langry,True,0,Branch,30,Always,1700,Go to 1700
1000,*,92,Langry,True,0,Branch,25,Rating 50%,1400,Go to 1400
1100,*,92,Langry,True,0,Branch,25,Rating 50%,1500,Go to 1500
1200,*,92,Langry,True,0,Branch,30,Always,1600,Go to 1600
1300,*,92,Langry,True,1,Action,550,Attack,2,Random PC
1400,*,92,Langry,True,1,Action,82,Call Allies,-1,None
1500,*,92,Langry,True,1,Action,98,Call Allies,-1,None
1600,*,92,Langry,True,1,Action,552,Run,-1,None
1700,*,92,Langry,True,1,Action,551,Guard,-1,None
0,*,93,Durel Beetle,True,0,Branch,65,PCs Alive = 4,100,Go to 100
10,*,93,Durel Beetle,True,0,Branch,37,Turn ≥ 5,30,Go to 30
20,*,93,Durel Beetle,True,0,Branch,30,Always,100,Go to 100
30,*,93,Durel Beetle,True,0,Branch,26,Rating 60%,2300,Go to 2300
100,*,93,Durel Beetle,True,0,Branch,17,ECs Alive = 1,1500,Go to 1500
200,*,93,Durel Beetle,True,0,Branch,16,Has Silence?,1000,Go to 1000
250,*,93,Durel Beetle,True,0,Branch,35,Used State Spells ≥ 1,1000,Go to 1000
300,*,93,Durel Beetle,True,0,Branch,22,Rating 20%,1900,Go to 1900
400,*,93,Durel Beetle,True,0,Branch,23,Rating 30%,2000,Go to 2000
500,*,93,Durel Beetle,True,0,Branch,24,Rating 40%,1800,Go to 1800
600,*,93,Durel Beetle,True,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,93,Durel Beetle,True,0,Branch,24,Rating 40%,2200,Go to 2200
800,*,93,Durel Beetle,True,0,Branch,25,Rating 50%,2300,Go to 2300
900,*,93,Durel Beetle,True,0,Branch,30,Always,2400,Go to 2400
1000,*,93,Durel Beetle,True,0,Branch,25,Rating 50%,1800,Go to 1800
1100,*,93,Durel Beetle,True,0,Branch,24,Rating 40%,2100,Go to 2100
1200,*,93,Durel Beetle,True,0,Branch,26,Rating 60%,2200,Go to 2200
1300,*,93,Durel Beetle,True,0,Branch,25,Rating 50%,2300,Go to 2300
1400,*,93,Durel Beetle,True,0,Branch,30,Always,2400,Go to 2400
1500,*,93,Durel Beetle,True,0,Branch,24,Rating 40%,2100,Go to 2100
1600,*,93,Durel Beetle,True,0,Branch,25,Rating 50%,2200,Go to 2200
1700,*,93,Durel Beetle,True,0,Branch,30,Always,2300,Go to 2300
1800,*,93,Durel Beetle,True,1,Action,550,Attack,2,Random PC
1900,*,93,Durel Beetle,True,1,Action,504,Driln,17,PC W/O Weak
2000,*,93,Durel Beetle,True,1,Action,512,Slipara,-1,None
2100,*,93,Durel Beetle,True,1,Action,78,Call Allies,-1,None
2200,*,93,Durel Beetle,True,1,Action,111,Call Allies,-1,None
2300,*,93,Durel Beetle,True,1,Action,552,Run,-1,None
2400,*,93,Durel Beetle,True,1,Action,551,Guard,-1,None
1000,*,94,Totelm,True,0,Branch,50,Used S-Move?,2000,Go to 2000
1010,*,94,Totelm,True,0,Branch,25,Rating 50%,10020,Assess Damage
2000,*,94,Totelm,True,0,Branch,25,Rating 50%,10000,Attack
2010,*,94,Totelm,True,0,Branch,25,Rating 50%,10010,Guard
2020,*,94,Totelm,True,0,Branch,30,Always,10020,Assess Damage
10000,*,94,Totelm,True,1,Action,550,Attack,2,Random PC
10010,*,94,Totelm,True,1,Action,551,Guard,-1,None
10020,*,94,Totelm,True,1,Action,58,Assess Damage,-1,None
100,*,95,Thryllak,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,95,Thryllak,True,0,Branch,30,Always,400,Go to 400
300,*,95,Thryllak,True,0,Branch,24,Rating 40%,1300,Go to 1300
400,*,95,Thryllak,True,0,Branch,40,Used Gather Strength?,1500,Go to 1500
405,*,95,Thryllak,True,0,Branch,4,Got Hit?,430,Go to 430
406,*,95,Thryllak,True,0,Branch,62,PCs Alive = 1,700,Go to 700
407,*,95,Thryllak,True,0,Branch,63,PCs Alive = 2,700,Go to 700
410,*,95,Thryllak,True,0,Branch,54,ECs Alive ≤ 3,430,Go to 430
420,*,95,Thryllak,True,0,Branch,30,Always,700,Go to 700
430,*,95,Thryllak,True,0,Branch,50,Used S-Move?,700,Go to 700
440,*,95,Thryllak,True,0,Branch,25,Rating 50%,1500,Go to 1500
700,*,95,Thryllak,True,0,Branch,25,Rating 50%,1400,Go to 1400
800,*,95,Thryllak,True,0,Branch,27,Rating 70%,1100,Go to 1100
900,*,95,Thryllak,True,0,Branch,27,Rating 70%,1200,Go to 1200
1000,*,95,Thryllak,True,0,Branch,30,Always,1300,Go to 1300
1100,*,95,Thryllak,True,1,Action,550,Attack,2,Random PC
1200,*,95,Thryllak,True,1,Action,551,Guard,-1,None
1300,*,95,Thryllak,True,1,Action,552,Run,-1,None
1400,*,95,Thryllak,True,1,Action,20,Gather Strength,-1,None
1500,*,95,Thryllak,True,1,Action,170,Needle Storm,2,Random PC
100,*,96,Stonebeak,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,96,Stonebeak,True,0,Branch,30,Always,400,Go to 400
300,*,96,Stonebeak,True,0,Branch,27,Rating 70%,800,Go to 800
400,*,96,Stonebeak,True,0,Branch,26,Rating 60%,700,Go to 700
500,*,96,Stonebeak,True,0,Branch,28,Rating 80%,900,Go to 900
600,*,96,Stonebeak,True,0,Branch,30,Always,1000,Go to 1000
700,*,96,Stonebeak,True,1,Action,550,Attack,2,Random PC
800,*,96,Stonebeak,True,1,Action,552,Run,-1,None
900,*,96,Stonebeak,True,1,Action,93,Fatigue Breath,2,Random PC
1000,*,96,Stonebeak,True,1,Action,551,Guard,-1,None
100,*,97,Razorbeak,True,0,Branch,44,1st PC ΔLevel > 3,300,Go to 300
200,*,97,Razorbeak,True,0,Branch,30,Always,400,Go to 400
300,*,97,Razorbeak,True,0,Branch,27,Rating 70%,800,Go to 800
400,*,97,Razorbeak,True,0,Branch,26,Rating 60%,700,Go to 700
500,*,97,Razorbeak,True,0,Branch,28,Rating 80%,900,Go to 900
600,*,97,Razorbeak,True,0,Branch,30,Always,1000,Go to 1000
700,*,97,Razorbeak,True,1,Action,550,Attack,2,Random PC
800,*,97,Razorbeak,True,1,Action,552,Run,-1,None
900,*,97,Razorbeak,True,1,Action,93,Fatigue Breath,2,Random PC
1000,*,97,Razorbeak,True,1,Action,551,Guard,-1,None
100,*,98,Stalk Fiend,False,0,Branch,11,Turn 1,600,Go to 600
200,*,98,Stalk Fiend,False,0,Branch,12,Turn 2,900,Go to 900
300,*,98,Stalk Fiend,False,0,Branch,28,Rating 80%,1100,Go to 1100
400,*,98,Stalk Fiend,False,0,Branch,25,Rating 50%,1300,Go to 1300
500,*,98,Stalk Fiend,False,0,Branch,30,Always,1500,Go to 1500
600,*,98,Stalk Fiend,False,0,Branch,26,Rating 60%,1100,Go to 1100
700,*,98,Stalk Fiend,False,0,Branch,25,Rating 50%,1200,Go to 1200
800,*,98,Stalk Fiend,False,0,Branch,25,Rating 50%,1400,Go to 1400
900,*,98,Stalk Fiend,False,0,Branch,23,Rating 30%,1100,Go to 1100
1000,*,98,Stalk Fiend,False,0,Branch,30,Always,1300,Go to 1300
1100,*,98,Stalk Fiend,False,1,Action,550,Attack,2,Random PC
1200,*,98,Stalk Fiend,False,1,Action,551,Guard,-1,None
1300,*,98,Stalk Fiend,False,1,Action,507,Sacres,7,EC With Lowest HP
1400,*,98,Stalk Fiend,False,1,Action,513,Quika,-1,None
1500,*,98,Stalk Fiend,False,1,Action,100,Magic?,-1,None
100,*,99,Kantor L13,True,0,Branch,50,Used S-Move?,400,Go to 400
200,*,99,Kantor L13,True,0,Branch,23,Rating 30%,600,Go to 600
300,*,99,Kantor L13,True,0,Branch,30,Always,700,Go to 700
400,*,99,Kantor L13,True,0,Branch,27,Rating 70%,600,Go to 600
500,*,99,Kantor L13,True,0,Branch,30,Always,700,Go to 700
600,*,99,Kantor L13,True,1,Action,550,Attack,2,Random PC
700,*,99,Kantor L13,True,1,Action,5,Thunder of Fury,2,Random PC
100,*,100,Shadow,False,0,Branch,11,Turn 1,400,Go to 400
200,*,100,Shadow,False,0,Branch,12,Turn 2,500,Go to 500
300,*,100,Shadow,False,0,Branch,30,Always,600,Go to 600
400,*,100,Shadow,False,0,Branch,24,Rating 40%,1200,Go to 1200
500,*,100,Shadow,False,0,Branch,22,Rating 20%,1200,Go to 1200
600,*,100,Shadow,False,0,Branch,24,Rating 40%,1000,Go to 1000
700,*,100,Shadow,False,0,Branch,25,Rating 50%,1300,Go to 1300
800,*,100,Shadow,False,0,Branch,27,Rating 70%,1400,Go to 1400
900,*,100,Shadow,False,0,Branch,30,Always,1100,Go to 1100
1000,*,100,Shadow,False,1,Action,550,Attack,4,PC With Lowest HP
1100,*,100,Shadow,False,1,Action,551,Guard,-1,None
1200,*,100,Shadow,False,1,Action,502,Sylenis,20,PC W/O Silence but Highest Will
1300,*,100,Shadow,False,1,Action,522,Wevlen,2,Random PC
1400,*,100,Shadow,False,1,Action,12,Death Strike,3,PC With Highest HP
100,*,101,Assassin,False,0,Branch,11,Turn 1,400,Go to 400
200,*,101,Assassin,False,0,Branch,12,Turn 2,500,Go to 500
300,*,101,Assassin,False,0,Branch,30,Always,600,Go to 600
400,*,101,Assassin,False,0,Branch,22,Rating 20%,1200,Go to 1200
500,*,101,Assassin,False,0,Branch,21,Rating 10%,1200,Go to 1200
600,*,101,Assassin,False,0,Branch,25,Rating 50%,1000,Go to 1000
700,*,101,Assassin,False,0,Branch,21,Rating 10%,1300,Go to 1300
800,*,101,Assassin,False,0,Branch,27,Rating 70%,1400,Go to 1400
900,*,101,Assassin,False,0,Branch,30,Always,1100,Go to 1100
1000,*,101,Assassin,False,1,Action,550,Attack,4,PC With Lowest HP
1100,*,101,Assassin,False,1,Action,551,Guard,-1,None
1200,*,101,Assassin,False,1,Action,502,Sylenis,20,PC W/O Silence but Highest Will
1300,*,101,Assassin,False,1,Action,522,Wevlen,2,Random PC
1400,*,101,Assassin,False,1,Action,12,Death Strike,3,PC With Highest HP
0,*,102,Officer,True,0,Branch,16,Has Silence?,30,Go to 30
10,*,102,Officer,True,0,Branch,1,HP < 50%,1000,Go to 1000
20,*,102,Officer,True,0,Branch,38,Any EC HP < 50%,1100,Go to 1100
30,*,102,Officer,True,0,Branch,30,Always,2000,Go to 2000
1000,*,102,Officer,True,0,Branch,31,Used Sacri Spells ≥ 1,1020,Go to 1020
1010,*,102,Officer,True,0,Branch,23,Rating 30%,10030,Sacres
1020,*,102,Officer,True,0,Branch,25,Rating 50%,10010,Counter Stance
1100,*,102,Officer,True,0,Branch,31,Used Sacri Spells ≥ 1,2000,Go to 2000
1110,*,102,Officer,True,0,Branch,23,Rating 30%,10020,Sacres
2000,*,102,Officer,True,0,Branch,25,Rating 50%,10000,Attack
2010,*,102,Officer,True,0,Branch,16,Has Silence?,2030,Go to 2030
2020,*,102,Officer,True,0,Branch,24,Rating 40%,10040,Electrum
2030,*,102,Officer,True,0,Branch,30,Always,10010,Counter Stance
10000,*,102,Officer,True,1,Action,550,Attack,2,Random PC
