Entry ID,[Filter],[Enemy ID],[JP enemy name],[Finalized],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
8,*,116,Zivilyn Bane,False,0,Strategy,50,???,11,???
9,*,116,Zivilyn Bane,False,0,Strategy,23,???,14,???
10,*,116,Zivilyn Bane,False,0,Strategy,30,???,15,???
11,*,116,Zivilyn Bane,False,0,Strategy,27,???,14,???
12,*,116,Zivilyn Bane,False,0,Strategy,26,???,15,???
13,*,116,Zivilyn Bane,False,0,Strategy,30,???,16,???
14,*,116,Zivilyn Bane,False,1,Action,550,Attack,4,Character with least HP
15,*,116,Zivilyn Bane,False,1,Action,22,Burst,2,Random character
16,*,116,Zivilyn Bane,False,1,Action,551,Guard,-1,None
1,*,117,Zivilyn Bane,False,0,Strategy,11,???,4,???
2,*,117,Zivilyn Bane,False,0,Strategy,12,???,6,???
3,*,117,Zivilyn Bane,False,0,Strategy,30,???,8,???
4,*,117,Zivilyn Bane,False,0,Strategy,27,???,13,???
5,*,117,Zivilyn Bane,False,0,Strategy,30,???,14,???
6,*,117,Zivilyn Bane,False,0,Strategy,50,???,13,???
7,*,117,Zivilyn Bane,False,0,Strategy,30,???,14,???
8,*,117,Zivilyn Bane,False,0,Strategy,50,???,11,???
9,*,117,Zivilyn Bane,False,0,Strategy,23,???,13,???
10,*,117,Zivilyn Bane,False,0,Strategy,30,???,14,???
11,*,117,Zivilyn Bane,False,0,Strategy,27,???,13,???
12,*,117,Zivilyn Bane,False,0,Strategy,26,???,14,???
13,*,117,Zivilyn Bane,False,1,Action,550,Attack,4,Character with least HP
14,*,117,Zivilyn Bane,False,1,Action,22,Burst,2,Random character
1,*,118,Hunter,False,0,Strategy,45,???,3,???
2,*,118,Hunter,False,0,Strategy,30,???,4,???
3,*,118,Hunter,False,0,Strategy,28,???,11,???
4,*,118,Hunter,False,0,Strategy,44,???,6,???
5,*,118,Hunter,False,0,Strategy,30,???,7,???
6,*,118,Hunter,False,0,Strategy,24,???,11,???
7,*,118,Hunter,False,0,Strategy,50,???,9,???
8,*,118,Hunter,False,0,Strategy,24,???,10,???
9,*,118,Hunter,False,1,Action,550,Attack,2,Random character
10,*,118,Hunter,False,1,Action,4,Laser,2,Random character
11,*,118,Hunter,False,1,Action,552,Run,-1,None
1,*,119,Delvax,False,0,Strategy,45,???,3,???
2,*,119,Delvax,False,0,Strategy,30,???,4,???
3,*,119,Delvax,False,0,Strategy,28,???,10,???
4,*,119,Delvax,False,0,Strategy,44,???,6,???
5,*,119,Delvax,False,0,Strategy,30,???,7,???
6,*,119,Delvax,False,0,Strategy,24,???,10,???
7,*,119,Delvax,False,0,Strategy,22,???,9,???
8,*,119,Delvax,False,1,Action,550,Attack,2,Random character
9,*,119,Delvax,False,1,Action,551,Guard,-1,None
10,*,119,Delvax,False,1,Action,552,Run,-1,None
1,*,120,Hopril,False,0,Strategy,45,???,3,???
2,*,120,Hopril,False,0,Strategy,30,???,4,???
3,*,120,Hopril,False,0,Strategy,28,???,11,???
4,*,120,Hopril,False,0,Strategy,44,???,6,???
5,*,120,Hopril,False,0,Strategy,30,???,7,???
6,*,120,Hopril,False,0,Strategy,24,???,11,???
7,*,120,Hopril,False,0,Strategy,24,???,12,???
8,*,120,Hopril,False,0,Strategy,21,???,10,???
9,*,120,Hopril,False,1,Action,550,Attack,2,Random character
10,*,120,Hopril,False,1,Action,551,Guard,-1,None
11,*,120,Hopril,False,1,Action,552,Run,-1,None
12,*,120,Hopril,False,1,Action,61,Laser Blast,13,Character without Stone
1,*,121,Elcian,False,0,Strategy,37,???,5,???
2,*,121,Elcian,False,0,Strategy,24,???,8,???
3,*,121,Elcian,False,0,Strategy,25,???,11,???
4,*,121,Elcian,False,0,Strategy,30,???,12,???
5,*,121,Elcian,False,0,Strategy,25,???,9,???
6,*,121,Elcian,False,0,Strategy,24,???,10,???
7,*,121,Elcian,False,0,Strategy,30,???,2,???
8,*,121,Elcian,False,1,Action,550,Attack,2,Random character
9,*,121,Elcian,False,1,Action,552,Run,-1,None
10,*,121,Elcian,False,1,Action,507,Sacres,22,Self as target
11,*,121,Elcian,False,1,Action,512,Slipara,-1,None
12,*,121,Elcian,False,1,Action,523,Pyri,-1,None
1,*,128,Antonio,True,0,Strategy,11,???,9,???
2,*,128,Antonio,True,0,Strategy,12,???,11,???
3,*,128,Antonio,True,0,Strategy,13,???,13,???
4,*,128,Antonio,True,0,Strategy,14,???,13,???
5,*,128,Antonio,True,0,Strategy,62,???,16,???
6,*,128,Antonio,True,0,Strategy,2,???,9,???
7,*,128,Antonio,True,0,Strategy,27,???,19,???
8,*,128,Antonio,True,0,Strategy,30,???,20,???
9,*,128,Antonio,True,0,Strategy,25,???,19,???
10,*,128,Antonio,True,0,Strategy,30,???,20,???
11,*,128,Antonio,True,0,Strategy,50,???,19,???
12,*,128,Antonio,True,0,Strategy,30,???,20,???
13,*,128,Antonio,True,0,Strategy,26,???,19,???
14,*,128,Antonio,True,0,Strategy,25,???,20,???
15,*,128,Antonio,True,0,Strategy,30,???,21,???
16,*,128,Antonio,True,0,Strategy,25,???,19,???
17,*,128,Antonio,True,0,Strategy,23,???,20,???
18,*,128,Antonio,True,0,Strategy,30,???,21,???
19,*,128,Antonio,True,1,Action,550,Attack,2,Random character
20,*,128,Antonio,True,1,Action,5,Thunder of Fury,2,Random character
21,*,128,Antonio,True,1,Action,34,Assess Damage,-1,None
1,*,129,Sentinel,True,0,Strategy,48,???,8,???
2,*,129,Sentinel,True,0,Strategy,5,???,6,???
3,*,129,Sentinel,True,0,Strategy,0,???,6,???
4,*,129,Sentinel,True,0,Strategy,26,???,10,???
5,*,129,Sentinel,True,0,Strategy,30,???,11,???
6,*,129,Sentinel,True,0,Strategy,29,???,11,???
7,*,129,Sentinel,True,0,Strategy,30,???,10,???
8,*,129,Sentinel,True,0,Strategy,28,???,12,???
9,*,129,Sentinel,True,0,Strategy,30,???,10,???
10,*,129,Sentinel,True,1,Action,550,Attack,2,Random character
11,*,129,Sentinel,True,1,Action,9,Target Search,-1,None
12,*,129,Sentinel,True,1,Action,99,Blaster,2,Random character
1,*,130,Bleigock,True,0,Strategy,1,???,18,???
2,*,130,Bleigock,True,0,Strategy,11,???,5,???
3,*,130,Bleigock,True,0,Strategy,12,???,7,???
4,*,130,Bleigock,True,0,Strategy,30,???,11,???
5,*,130,Bleigock,True,0,Strategy,27,???,23,???
6,*,130,Bleigock,True,0,Strategy,30,???,21,???
7,*,130,Bleigock,True,0,Strategy,50,???,9,???
8,*,130,Bleigock,True,0,Strategy,30,???,23,???
9,*,130,Bleigock,True,0,Strategy,27,???,22,???
10,*,130,Bleigock,True,0,Strategy,30,???,21,???
11,*,130,Bleigock,True,0,Strategy,50,???,15,???
12,*,130,Bleigock,True,0,Strategy,21,???,21,???
13,*,130,Bleigock,True,0,Strategy,26,???,22,???
14,*,130,Bleigock,True,0,Strategy,30,???,23,???
15,*,130,Bleigock,True,0,Strategy,23,???,21,???
16,*,130,Bleigock,True,0,Strategy,23,???,22,???
17,*,130,Bleigock,True,0,Strategy,30,???,23,???
18,*,130,Bleigock,True,0,Strategy,50,???,15,???
19,*,130,Bleigock,True,0,Strategy,22,???,22,???
20,*,130,Bleigock,True,0,Strategy,30,???,23,???
21,*,130,Bleigock,True,1,Action,550,Attack,2,Random character
22,*,130,Bleigock,True,1,Action,183,Frost Breath,-1,None
23,*,130,Bleigock,True,1,Action,25,Poisonous Bile,-1,None
1,*,131,Executioner,True,0,Strategy,17,???,28,???
2,*,131,Executioner,True,0,Strategy,16,???,20,???
3,*,131,Executioner,True,0,Strategy,11,???,7,???
4,*,131,Executioner,True,0,Strategy,12,???,9,???
5,*,131,Executioner,True,0,Strategy,13,???,9,???
6,*,131,Executioner,True,0,Strategy,30,???,13,???
7,*,131,Executioner,True,0,Strategy,25,???,35,???
8,*,131,Executioner,True,0,Strategy,30,???,37,???
9,*,131,Executioner,True,0,Strategy,50,???,11,???
10,*,131,Executioner,True,0,Strategy,30,???,36,???
11,*,131,Executioner,True,0,Strategy,25,???,35,???
12,*,131,Executioner,True,0,Strategy,30,???,38,???
13,*,131,Executioner,True,0,Strategy,50,???,17,???
14,*,131,Executioner,True,0,Strategy,24,???,37,???
15,*,131,Executioner,True,0,Strategy,27,???,36,???
16,*,131,Executioner,True,0,Strategy,30,???,35,???
17,*,131,Executioner,True,0,Strategy,25,???,35,???
18,*,131,Executioner,True,0,Strategy,28,???,38,???
19,*,131,Executioner,True,0,Strategy,30,???,39,???
20,*,131,Executioner,True,0,Strategy,50,???,25,???
21,*,131,Executioner,True,0,Strategy,22,???,35,???
22,*,131,Executioner,True,0,Strategy,24,???,37,???
23,*,131,Executioner,True,0,Strategy,28,???,36,???
24,*,131,Executioner,True,0,Strategy,30,???,39,???
25,*,131,Executioner,True,0,Strategy,25,???,35,???
26,*,131,Executioner,True,0,Strategy,26,???,37,???
27,*,131,Executioner,True,0,Strategy,30,???,39,???
28,*,131,Executioner,True,0,Strategy,50,???,31,???
29,*,131,Executioner,True,0,Strategy,25,???,36,???
30,*,131,Executioner,True,0,Strategy,30,???,37,???
31,*,131,Executioner,True,0,Strategy,24,???,35,???
32,*,131,Executioner,True,0,Strategy,24,???,37,???
33,*,131,Executioner,True,0,Strategy,26,???,38,???
34,*,131,Executioner,True,0,Strategy,30,???,39,???
35,*,131,Executioner,True,1,Action,550,Attack,2,Random character
36,*,131,Executioner,True,1,Action,11,Tackle,2,Random character
37,*,131,Executioner,True,1,Action,251,Sonic Wave,2,Random character
38,*,131,Executioner,True,1,Action,533,Electres,2,Random character
39,*,131,Executioner,True,1,Action,551,Guard,-1,None
1,*,132,Galcian,True,0,Strategy,1,???,13,???
2,*,132,Galcian,True,0,Strategy,11,???,7,???
3,*,132,Galcian,True,0,Strategy,12,???,7,???
4,*,132,Galcian,True,0,Strategy,25,???,9,???
5,*,132,Galcian,True,0,Strategy,26,???,10,???
6,*,132,Galcian,True,0,Strategy,30,???,11,???
7,*,132,Galcian,True,0,Strategy,25,???,9,???
8,*,132,Galcian,True,0,Strategy,30,???,12,???
9,*,132,Galcian,True,1,Action,550,Attack,2,Random character
10,*,132,Galcian,True,1,Action,518,Eternes,-1,None
11,*,132,Galcian,True,1,Action,534,Electrum,2,Random character
12,*,132,Galcian,True,1,Action,24,Devolver,-1,None
13,*,132,Galcian,True,1,Action,509,Sacrulen,22,Self as target
1,*,133,Royal Guard,True,0,Strategy,5,???,11,???
2,*,133,Royal Guard,True,0,Strategy,38,???,8,???
3,*,133,Royal Guard,True,0,Strategy,25,???,14,???
4,*,133,Royal Guard,True,0,Strategy,24,???,16,???
5,*,133,Royal Guard,True,0,Strategy,25,???,17,???
6,*,133,Royal Guard,True,0,Strategy,28,???,15,???
7,*,133,Royal Guard,True,0,Strategy,30,???,15,???
8,*,133,Royal Guard,True,0,Strategy,25,???,17,???
9,*,133,Royal Guard,True,0,Strategy,32,???,11,???
10,*,133,Royal Guard,True,0,Strategy,30,???,15,???
11,*,133,Royal Guard,True,0,Strategy,24,???,14,???
12,*,133,Royal Guard,True,0,Strategy,25,???,16,???
13,*,133,Royal Guard,True,0,Strategy,30,???,17,???
14,*,133,Royal Guard,True,1,Action,550,Attack,4,Character with least HP
15,*,133,Royal Guard,True,1,Action,506,Sacri,7,Injured enemy
16,*,133,Royal Guard,True,1,Action,533,Electres,23,Aika as target
17,*,133,Royal Guard,True,1,Action,19,Counter Stance,-1,None
1,*,134,Rockwyrm,Undefined,0,Strategy,35,???,3,???
2,*,134,Rockwyrm,Undefined,0,Strategy,25,???,14,???
3,*,134,Rockwyrm,Undefined,0,Strategy,1,???,8,???
4,*,134,Rockwyrm,Undefined,0,Strategy,2,???,11,???
5,*,134,Rockwyrm,Undefined,0,Strategy,23,???,16,???
6,*,134,Rockwyrm,Undefined,0,Strategy,25,???,15,???
7,*,134,Rockwyrm,Undefined,0,Strategy,30,???,14,???
8,*,134,Rockwyrm,Undefined,0,Strategy,25,???,16,???
9,*,134,Rockwyrm,Undefined,0,Strategy,24,???,15,???
10,*,134,Rockwyrm,Undefined,0,Strategy,30,???,14,???
11,*,134,Rockwyrm,Undefined,0,Strategy,22,???,16,???
12,*,134,Rockwyrm,Undefined,0,Strategy,27,???,15,???
13,*,134,Rockwyrm,Undefined,0,Strategy,30,???,14,???
14,*,134,Rockwyrm,Undefined,1,Action,550,Attack,2,Random character
15,*,134,Rockwyrm,Undefined,1,Action,0,Volcanic Blast,-1,None
16,*,134,Rockwyrm,Undefined,1,Action,1,Cinder Storm,13,Character without Stone
1,*,136,Antonio 2,Undefined,0,Strategy,50,???,4,???
2,*,136,Antonio 2,Undefined,0,Strategy,23,???,6,???
3,*,136,Antonio 2,Undefined,0,Strategy,30,???,7,???
4,*,136,Antonio 2,Undefined,0,Strategy,27,???,6,???
5,*,136,Antonio 2,Undefined,0,Strategy,30,???,7,???
6,*,136,Antonio 2,Undefined,1,Action,550,Attack,2,Random character
7,*,136,Antonio 2,Undefined,1,Action,5,Thunder of Fury,2,Random character
1,*,137,Rik'talish,Undefined,0,Strategy,11,???,11,???
2,*,137,Rik'talish,Undefined,0,Strategy,12,???,11,???
3,*,137,Rik'talish,Undefined,0,Strategy,1,???,15,???
4,*,137,Rik'talish,Undefined,0,Strategy,50,???,6,???
5,*,137,Rik'talish,Undefined,0,Strategy,30,???,15,???
6,*,137,Rik'talish,Undefined,0,Strategy,22,???,22,???
7,*,137,Rik'talish,Undefined,0,Strategy,22,???,23,???
8,*,137,Rik'talish,Undefined,0,Strategy,22,???,21,???
9,*,137,Rik'talish,Undefined,0,Strategy,28,???,19,???
10,*,137,Rik'talish,Undefined,0,Strategy,30,???,20,???
11,*,137,Rik'talish,Undefined,0,Strategy,23,???,22,???
12,*,137,Rik'talish,Undefined,0,Strategy,24,???,23,???
13,*,137,Rik'talish,Undefined,0,Strategy,29,???,21,???
14,*,137,Rik'talish,Undefined,0,Strategy,30,???,19,???
15,*,137,Rik'talish,Undefined,0,Strategy,22,???,22,???
16,*,137,Rik'talish,Undefined,0,Strategy,27,???,21,???
17,*,137,Rik'talish,Undefined,0,Strategy,24,???,23,???
18,*,137,Rik'talish,Undefined,0,Strategy,30,???,19,???
19,*,137,Rik'talish,Undefined,1,Action,550,Attack,16,Character without Sleep
20,*,137,Rik'talish,Undefined,1,Action,551,Guard,-1,None
21,*,137,Rik'talish,Undefined,1,Action,2,Feather Slash,2,Random character
22,*,137,Rik'talish,Undefined,1,Action,7,Circle of Panic,14,Character without Confusion
23,*,137,Rik'talish,Undefined,1,Action,8,Ring of Sleep,16,Character without Sleep
1,*,138,Sinistra,False,0,Strategy,17,???,18,???
2,*,138,Sinistra,False,0,Strategy,53,???,22,???
3,*,138,Sinistra,False,0,Strategy,11,???,9,???
4,*,138,Sinistra,False,0,Strategy,12,???,12,???
5,*,138,Sinistra,False,0,Strategy,38,???,16,???
6,*,138,Sinistra,False,0,Strategy,39,???,17,???
7,*,138,Sinistra,False,0,Strategy,25,???,20,???
8,*,138,Sinistra,False,0,Strategy,30,???,21,???
9,*,138,Sinistra,False,0,Strategy,25,???,23,???
10,*,138,Sinistra,False,0,Strategy,25,???,20,???
11,*,138,Sinistra,False,0,Strategy,30,???,21,???
12,*,138,Sinistra,False,0,Strategy,50,???,14,???
13,*,138,Sinistra,False,0,Strategy,30,???,15,???
14,*,138,Sinistra,False,0,Strategy,25,???,20,???
15,*,138,Sinistra,False,0,Strategy,30,???,21,???
16,*,138,Sinistra,False,0,Strategy,23,???,23,???
17,*,138,Sinistra,False,0,Strategy,21,???,23,???
18,*,138,Sinistra,False,0,Strategy,23,???,20,???
19,*,138,Sinistra,False,0,Strategy,30,???,21,???
20,*,138,Sinistra,False,1,Action,550,Attack,2,Random character
21,*,138,Sinistra,False,1,Action,51,Explode,-1,None
22,*,138,Sinistra,False,1,Action,54,Death Waltz,-1,None
23,*,138,Sinistra,False,1,Action,55,Engage,-1,None
1,*,139,Destra,False,0,Strategy,17,???,18,???
2,*,139,Destra,False,0,Strategy,53,???,22,???
3,*,139,Destra,False,0,Strategy,12,???,9,???
4,*,139,Destra,False,0,Strategy,13,???,12,???
5,*,139,Destra,False,0,Strategy,38,???,16,???
6,*,139,Destra,False,0,Strategy,39,???,17,???
7,*,139,Destra,False,0,Strategy,25,???,20,???
8,*,139,Destra,False,0,Strategy,30,???,21,???
9,*,139,Destra,False,0,Strategy,25,???,23,???
10,*,139,Destra,False,0,Strategy,25,???,20,???
11,*,139,Destra,False,0,Strategy,30,???,21,???
12,*,139,Destra,False,0,Strategy,50,???,14,???
13,*,139,Destra,False,0,Strategy,30,???,15,???
14,*,139,Destra,False,0,Strategy,25,???,20,???
15,*,139,Destra,False,0,Strategy,30,???,21,???
16,*,139,Destra,False,0,Strategy,23,???,23,???
17,*,139,Destra,False,0,Strategy,21,???,23,???
18,*,139,Destra,False,0,Strategy,23,???,20,???
19,*,139,Destra,False,0,Strategy,30,???,21,???
20,*,139,Destra,False,1,Action,550,Attack,2,Random character
21,*,139,Destra,False,1,Action,53,Tundra Blast,-1,None
22,*,139,Destra,False,1,Action,59,Death Waltz,-1,None
23,*,139,Destra,False,1,Action,55,Engage,-1,None
1,*,140,Ramirez,False,0,Strategy,1,???,14,???
2,*,140,Ramirez,False,0,Strategy,11,???,10,???
3,*,140,Ramirez,False,0,Strategy,12,???,9,???
4,*,140,Ramirez,False,0,Strategy,13,???,8,???
5,*,140,Ramirez,False,0,Strategy,14,???,7,???
6,*,140,Ramirez,False,0,Strategy,24,???,13,???
7,*,140,Ramirez,False,0,Strategy,24,???,13,???
8,*,140,Ramirez,False,0,Strategy,24,???,13,???
9,*,140,Ramirez,False,0,Strategy,24,???,12,???
10,*,140,Ramirez,False,0,Strategy,22,???,12,???
11,*,140,Ramirez,False,1,Action,550,Attack,2,Random character
12,*,140,Ramirez,False,1,Action,519,Eternum,2,Random character
13,*,140,Ramirez,False,1,Action,43,Silver Eclipse,-1,None
14,*,140,Ramirez,False,1,Action,509,Sacrulen,22,Self as target
1,*,141,Vigoro,False,0,Strategy,50,???,5,???
2,*,141,Vigoro,False,0,Strategy,11,???,9,???
3,*,141,Vigoro,False,0,Strategy,14,???,9,???
4,*,141,Vigoro,False,0,Strategy,30,???,13,???
5,*,141,Vigoro,False,0,Strategy,22,???,19,???
6,*,141,Vigoro,False,0,Strategy,21,???,20,???
7,*,141,Vigoro,False,0,Strategy,25,???,17,???
8,*,141,Vigoro,False,0,Strategy,30,???,18,???
9,*,141,Vigoro,False,0,Strategy,28,???,19,???
10,*,141,Vigoro,False,0,Strategy,21,???,20,???
11,*,141,Vigoro,False,0,Strategy,25,???,17,???
12,*,141,Vigoro,False,0,Strategy,30,???,18,???
13,*,141,Vigoro,False,0,Strategy,24,???,19,???
14,*,141,Vigoro,False,0,Strategy,21,???,20,???
15,*,141,Vigoro,False,0,Strategy,25,???,17,???
16,*,141,Vigoro,False,0,Strategy,30,???,18,???
17,*,141,Vigoro,False,1,Action,550,Attack,1,Common character
18,*,141,Vigoro,False,1,Action,550,Attack,21,Character with highest Attack
19,*,141,Vigoro,False,1,Action,60,Vigoro's Charm,23,Aika as target
20,*,141,Vigoro,False,1,Action,551,Guard,-1,None
1,*,142,Dralkor Tank,False,0,Strategy,50,???,4,???
2,*,142,Dralkor Tank,False,0,Strategy,22,???,6,???
3,*,142,Dralkor Tank,False,0,Strategy,30,???,7,???
4,*,142,Dralkor Tank,False,0,Strategy,28,???,6,???
5,*,142,Dralkor Tank,False,0,Strategy,30,???,7,???
6,*,142,Dralkor Tank,False,1,Action,550,Attack,2,Random character
7,*,142,Dralkor Tank,False,1,Action,30,Wheel Blast,2,Random character
1,*,144,Tortigar,False,0,Strategy,18,???,43,???
2,*,144,Tortigar,False,0,Strategy,19,???,4,???
3,*,144,Tortigar,False,0,Strategy,30,???,16,???
4,*,144,Tortigar,False,0,Strategy,20,???,6,???
5,*,144,Tortigar,False,0,Strategy,30,???,17,???
6,*,144,Tortigar,False,0,Strategy,11,???,19,???
7,*,144,Tortigar,False,0,Strategy,12,???,21,???
8,*,144,Tortigar,False,0,Strategy,13,???,23,???
9,*,144,Tortigar,False,0,Strategy,14,???,25,???
10,*,144,Tortigar,False,0,Strategy,50,???,27,???
11,*,144,Tortigar,False,0,Strategy,49,???,33,???
12,*,144,Tortigar,False,0,Strategy,24,???,44,???
13,*,144,Tortigar,False,0,Strategy,27,???,42,???
14,*,144,Tortigar,False,0,Strategy,23,???,43,???
15,*,144,Tortigar,False,0,Strategy,30,???,39,???
16,*,144,Tortigar,False,0,Strategy,22,???,43,???
17,*,144,Tortigar,False,0,Strategy,21,???,43,???
18,*,144,Tortigar,False,0,Strategy,30,???,6,???
19,*,144,Tortigar,False,0,Strategy,24,???,43,???
20,*,144,Tortigar,False,0,Strategy,30,???,36,???
21,*,144,Tortigar,False,0,Strategy,50,???,11,???
22,*,144,Tortigar,False,0,Strategy,30,???,43,???
23,*,144,Tortigar,False,0,Strategy,26,???,41,???
24,*,144,Tortigar,False,0,Strategy,30,???,10,???
25,*,144,Tortigar,False,0,Strategy,31,???,10,???
26,*,144,Tortigar,False,0,Strategy,30,???,41,???
27,*,144,Tortigar,False,0,Strategy,16,???,31,???
28,*,144,Tortigar,False,0,Strategy,23,???,42,???
29,*,144,Tortigar,False,0,Strategy,27,???,39,???
30,*,144,Tortigar,False,0,Strategy,30,???,44,???
31,*,144,Tortigar,False,0,Strategy,28,???,39,???
32,*,144,Tortigar,False,0,Strategy,30,???,40,???
33,*,144,Tortigar,False,0,Strategy,25,???,44,???
34,*,144,Tortigar,False,0,Strategy,28,???,39,???
35,*,144,Tortigar,False,0,Strategy,30,???,43,???
36,*,144,Tortigar,False,0,Strategy,25,???,39,???
37,*,144,Tortigar,False,0,Strategy,28,???,42,???
38,*,144,Tortigar,False,0,Strategy,30,???,40,???
39,*,144,Tortigar,False,1,Action,550,Attack,2,Random character
40,*,144,Tortigar,False,1,Action,551,Guard,-1,None
41,*,144,Tortigar,False,1,Action,509,Sacrulen,5,Random enemy
42,*,144,Tortigar,False,1,Action,522,Wevlen,2,Random character
43,*,144,Tortigar,False,1,Action,36,Steelskin,-1,None
44,*,144,Tortigar,False,1,Action,66,Ice Storm,-1,None
1,*,145,Jao,False,0,Strategy,50,???,4,???
2,*,145,Jao,False,0,Strategy,24,???,6,???
3,*,145,Jao,False,0,Strategy,30,???,7,???
4,*,145,Jao,False,0,Strategy,26,???,6,???
5,*,145,Jao,False,0,Strategy,30,???,7,???
6,*,145,Jao,False,1,Action,550,Attack,2,Random character
7,*,145,Jao,False,1,Action,230,Irnagun,2,Random character
1,*,146,Mao,False,0,Strategy,50,???,4,???
2,*,146,Mao,False,0,Strategy,22,???,6,???
3,*,146,Mao,False,0,Strategy,30,???,7,???
4,*,146,Mao,False,0,Strategy,28,???,6,???
5,*,146,Mao,False,0,Strategy,30,???,7,???
6,*,146,Mao,False,1,Action,550,Attack,2,Random character
7,*,146,Mao,False,1,Action,76,Tatatimorutto,2,Random character
1,*,147,Muraji,False,0,Strategy,11,???,14,???
2,*,147,Muraji,False,0,Strategy,12,???,16,???
3,*,147,Muraji,False,0,Strategy,13,???,20,???
4,*,147,Muraji,False,0,Strategy,2,???,30,???
5,*,147,Muraji,False,0,Strategy,1,???,22,???
6,*,147,Muraji,False,0,Strategy,17,???,33,???
7,*,147,Muraji,False,0,Strategy,54,???,24,???
8,*,147,Muraji,False,0,Strategy,24,???,26,???
9,*,147,Muraji,False,0,Strategy,25,???,27,???
10,*,147,Muraji,False,0,Strategy,25,???,29,???
11,*,147,Muraji,False,0,Strategy,30,???,31,???
12,*,147,Muraji,False,0,Strategy,24,???,26,???
13,*,147,Muraji,False,0,Strategy,30,???,27,???
14,*,147,Muraji,False,0,Strategy,25,???,28,???
15,*,147,Muraji,False,0,Strategy,30,???,12,???
16,*,147,Muraji,False,0,Strategy,35,???,18,???
17,*,147,Muraji,False,0,Strategy,30,???,28,???
18,*,147,Muraji,False,0,Strategy,25,???,32,???
19,*,147,Muraji,False,0,Strategy,30,???,12,???
20,*,147,Muraji,False,0,Strategy,36,???,4,???
21,*,147,Muraji,False,0,Strategy,30,???,32,???
22,*,147,Muraji,False,0,Strategy,25,???,30,???
23,*,147,Muraji,False,0,Strategy,30,???,6,???
24,*,147,Muraji,False,0,Strategy,25,???,33,???
25,*,147,Muraji,False,0,Strategy,30,???,8,???
26,*,147,Muraji,False,1,Action,531,Wevlum,2,Random character
