Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 US Name],EC2 ID,[EC2 JP Name],[EC2 US Name],EC3 ID,[EC3 JP Name],[EC3 US Name],EC4 ID,[EC4 JP Name],[EC4 US Name],EC5 ID,[EC5 JP Name],[EC5 US Name],EC6 ID,[EC6 JP Name],[EC6 US Name],EC7 ID,[EC7 JP Name],[EC7 US Name],EC8 ID,[EC8 JP Name],[EC8 US Name]
20,a103e_ep.enp,50,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a103e_ep.enp,50,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a103e_ep.enp,50,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
23,a103e_ep.enp,50,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
24,a103e_ep.enp,50,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None,255,None,None
25,a103e_ep.enp,50,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
26,a103e_ep.enp,50,1,8,Flestik,Flestik,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,255,None,None,255,None,None,255,None,None
27,a103e_ep.enp,55,1,8,Flestik,Flestik,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a103e_ep.enp,55,1,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
29,a103e_ep.enp,55,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None,255,None,None
30,a103e_ep.enp,55,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,255,None,None,255,None,None,255,None,None
31,a103e_ep.enp,55,1,8,Flestik,Flestik,8,Flestik,Flestik,3,Marocca,Marocca,3,Marocca,Marocca,29,Looper,Looper,29,Looper,Looper,255,None,None,255,None,None
0,a106a_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
1,a106a_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None
2,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a106a_ep.enp,47,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a106a_ep.enp,47,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
6,a106a_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
7,a106a_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
8,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None
10,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
11,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
12,a106a_ep.enp,37,1,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
13,a106a_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
14,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
15,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
16,a106a_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
17,a106a_ep.enp,52,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
18,a106a_ep.enp,52,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
19,a106a_ep.enp,57,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a106a_ep.enp,57,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
21,a106a_ep.enp,57,1,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a106a_ep.enp,57,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
23,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
24,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
25,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
26,a106a_ep.enp,47,1,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a106a_ep.enp,47,1,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
28,a106a_ep.enp,47,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
29,a106a_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
30,a106a_ep.enp,37,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
31,a106a_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None
0,a106c_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
1,a106c_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None
2,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
4,a106c_ep.enp,47,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a106c_ep.enp,47,1,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
6,a106c_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
7,a106c_ep.enp,52,1,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
8,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None
10,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,255,None,None,255,None,None,255,None,None,255,None,None
11,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
12,a106c_ep.enp,37,1,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
13,a106c_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
14,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None,255,None,None
15,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,34,Dralnog,Dralnog,34,Dralnog,Dralnog,255,None,None,255,None,None
16,a106c_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,17,Tsirat,Tsirat,17,Tsirat,Tsirat,34,Dralnog,Dralnog,255,None,None,255,None,None,255,None,None
17,a106c_ep.enp,52,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
18,a106c_ep.enp,52,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
19,a106c_ep.enp,57,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a106c_ep.enp,57,1,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
21,a106c_ep.enp,57,1,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a106c_ep.enp,57,1,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
23,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
24,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None
25,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,255,None,None,255,None,None,255,None,None,255,None,None
26,a106c_ep.enp,47,1,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a106c_ep.enp,47,1,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
28,a106c_ep.enp,47,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
29,a106c_ep.enp,42,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None,255,None,None
30,a106c_ep.enp,37,1,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,23,Crylhound,Crylhound,255,None,None,255,None,None
31,a106c_ep.enp,37,1,10,Mind Stealer,Mind Stealer,10,Mind Stealer,Mind Stealer,9,Basallish,Basallish,9,Basallish,Basallish,23,Crylhound,Crylhound,255,None,None,255,None,None,255,None,None
0,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None,255,None,None,255,None,None
1,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None
2,a109b_ep.enp,62,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a109b_ep.enp,62,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
4,a109b_ep.enp,77,2,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a109b_ep.enp,77,2,30,Loopalon,Loopalon,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a109b_ep.enp,57,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a109b_ep.enp,52,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,28,Death's Head,Death's Head,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a109b_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
9,a109b_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
10,a109b_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
11,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,30,Loopalon,Loopalon,255,None,None,255,None,None
12,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None
13,a109b_ep.enp,67,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
14,a109b_ep.enp,67,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None
15,a109b_ep.enp,62,2,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None,255,None,None,255,None,None
16,a109b_ep.enp,62,2,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None
17,a109b_ep.enp,62,2,28,Death's Head,Death's Head,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a109b_ep.enp,62,2,28,Death's Head,Death's Head,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None
19,a109b_ep.enp,62,2,28,Death's Head,Death's Head,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a109b_ep.enp,62,2,28,Death's Head,Death's Head,30,Loopalon,Loopalon,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
21,a109b_ep.enp,52,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None,255,None,None
22,a109b_ep.enp,52,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
23,a109b_ep.enp,62,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
24,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None
25,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None
26,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,255,None,None,255,None,None
27,a109b_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,255,None,None
28,a109b_ep.enp,62,2,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
29,a109b_ep.enp,52,2,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
30,a109b_ep.enp,52,2,28,Death's Head,Death's Head,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,255,None,None,255,None,None
31,a109b_ep.enp,52,2,24,Magma Tiki,Magma Tiki,24,Magma Tiki,Magma Tiki,24,Magma Tiki,Magma Tiki,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a109c_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None,255,None,None,255,None,None
1,a109c_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,255,None,None,255,None,None
2,a109c_ep.enp,62,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a109c_ep.enp,62,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None,255,None,None,255,None,None
4,a109c_ep.enp,77,2,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a109c_ep.enp,77,2,30,Loopalon,Loopalon,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a109c_ep.enp,57,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a109c_ep.enp,52,2,28,Death's Head,Death's Head,28,Death's Head,Death's Head,28,Death's Head,Death's Head,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a109c_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
9,a109c_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
10,a109c_ep.enp,67,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,255,None,None,255,None,None
11,a109c_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,30,Loopalon,Loopalon,255,None,None,255,None,None
12,a109c_ep.enp,72,2,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,93,Durel Beetle,Durel Beetle,30,Loopalon,Loopalon,30,Loopalon,Loopalon,255,None,None
13,a109c_ep.enp,67,2,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,27,Dung Fly,Dung Fly,30,Loopalon,Loopalon,255,None,None,255,None,None,255,None,None,255,None,None
